vote,user,user_url,star,level,release_time,content
0,[已注销],https://www.douban.com/people/war22moon/,50,力荐,2012-06-28,历时四个月漫不经心的工作时间，尼玛总算看完了392万字的小说。不后悔，值得。
0,木蓬,https://www.douban.com/people/59414827/,50,力荐,2012-06-28,一本好书是可以看很多遍的，即使它是那么那么的长。撇开范闲、庆帝、陈萍萍，我更爱王启年、高达，在大东山下，为了保全而一走了之
0,[已注销],https://www.douban.com/people/57895158/,50,力荐,2012-06-27,猫腻大大的书向来都是很给力的，不急不躁，我很喜欢。
0,faye,https://www.douban.com/people/49654211/,30,还行,2012-06-27,#fayesbooks#初老症状：无法欣赏架空穿越武侠剧o(╯□╰)o
0,晕过,https://www.douban.com/people/luxifero/,50,力荐,2012-06-26,"猫腻是我突然发现的天才，思维和历史观出奇的牛，反正自从网易推荐庆余年我就爱上了他的小说，但其余的都比不上庆余年。
记忆深刻，映秀十年事，生者庆余年。"
0,轻染暮色,https://www.douban.com/people/kaiqin1985/,,,,这小说我看了有1个月了吧 0，0 终于看完咯。。。
0,ZMay,https://www.douban.com/people/39468372/,50,力荐,2012-06-24,猫腻的经典之作。
0,clover,https://www.douban.com/people/rainclover/,40,推荐,2012-06-24,真长啊
0,aaasoo,https://www.douban.com/people/rebornking/,,,,前面还行，后面有点乱
0,自来也,https://www.douban.com/people/3375447/,40,推荐,2012-06-21,不认为算穿越吧  ……文笔很好  但是别多看猫腻的小说 看多了就不好玩了
0,皮诺吱,https://www.douban.com/people/singing_bird/,50,力荐,2012-06-21,基本上男主指哪打哪所以深得我心。
2,××的作孽家,https://www.douban.com/people/Rae8023/,50,力荐,2012-06-21,第一次看男穿。。。虽然主角各种杰克苏还有个代入感太强的老婆不过好在作者文笔很好剧情很赞   何况我也不爱看主角失败的文   所以基本上还是我的菜。。。
0,肖聿,https://www.douban.com/people/58629072/,50,力荐,2012-06-20,当今还在写书的网络小说里面，我认为文笔烽火和猫腻最好，可惜大太监烽火太不给力，还是猫腻给人面子。传奇的是，猫腻的小说应该都发生在同一个宇宙体系里面，有微弱联系。
0,兔森破,https://www.douban.com/people/45248581/,20,较差,2012-06-19,佩服自己，这样一本又臭又长的书可以看完三分之一。非典型穿越。行文风格有点刻意模仿《红楼梦》
0,喜马拉雅水乡,https://www.douban.com/people/15773239/,50,力荐,2012-06-18,小说我看完了，在我看过的网络小说里，算写的很不错滴！！！
0,我是你狗毛叔,https://www.douban.com/people/fuckeggs/,40,推荐,2012-06-18,这么多字的全本偏偏不会太油腻 难得！
0,李小颖lynn,https://www.douban.com/people/49276542/,40,推荐,2012-06-17,铺垫卷能写的这么搞笑 不容易的孩子
0,dara,https://www.douban.com/people/47403306/,50,力荐,2012-06-16,不管怎么说，这是一本能让我连花几天时间，上完课就奔回宿舍看的书，猫腻真的写的很好
0,seahay,https://www.douban.com/people/seahay/,50,力荐,2012-06-16,真性情，小包袱，消遣佳作。
0,已注销,https://www.douban.com/people/enmaying/,30,还行,2012-06-16,有人觉得很好，但我觉得描写枯燥无吸引力，就是没有热血的感觉吧= =好吧我果然只是一个屌丝的品味咩
0,Inside,https://www.douban.com/people/39225194/,40,推荐,2012-06-14,当年很喜欢
0,Will,https://www.douban.com/people/51505431/,,,,权谋！
0,喳喳喳,https://www.douban.com/people/47924060/,50,力荐,2012-06-11,这本小说是开头的时候比较平淡，越来越精彩，越来越紧张。我还记得攻打皇城那一晚我就是连夜看的，停不下来，太紧张了。里面的权谋算计和包袱也设计得十分吸引人。虽然爱情不是主线，但是有一些片段的描写也十分细腻感人。2008
0,刘德安,https://www.douban.com/people/zianzhi/,,,,经典中的经典，没的说
0,有人说,https://www.douban.com/people/60315299/,40,推荐,2012-06-10,开篇有点普通，后面开始很细腻了
0,十二年彩虹,https://www.douban.com/people/53741168/,50,力荐,2012-06-10,神级小说 可作名著
0,趙帥,https://www.douban.com/people/zs_2046/,50,力荐,2012-06-10,经典。在我心中只排在诛仙之后。
0,Yotsuba,https://www.douban.com/people/yeqiuqiu/,40,推荐,2012-07-15,铺垫XD
0,豆子,https://www.douban.com/people/60511591/,50,力荐,2012-06-09,第一部小说，影响深刻
0,假面真心,https://www.douban.com/people/suting0413/,40,推荐,2012-10-17,读的最长的一部小说，从北京读到了常州，从国内读到了国外，终于在德国把它终结了
0,陆小包,https://www.douban.com/people/luxiaobao/,30,还行,2012-06-07,好像还是应该标这个……
0,简 依 一,https://www.douban.com/people/54897598/,,,,是我中学时读过的为数不多的非脑残穿越。很现实，人性化。平等，尊严，荣耀…
0,鱼的七秒记忆,https://www.douban.com/people/daisyyy1989/,50,力荐,2012-06-06,差点因为书名不怎么地而错过的好书。
0,always forever,https://www.douban.com/people/48890362/,50,力荐,2012-06-05,庞大的结构，构思细腻，除了神殿调子起得太高，收不住了以外，其他堪称完美，看过的最好的网络小说。
0,一一,https://www.douban.com/people/4532784/,,,,哈哈哈网络小说中算不错的了
0,raker,https://www.douban.com/people/raker/,,,,感觉是猫腻最好的小说，有着厚重的历史感（虽然是架空的），但依然有着浓厚的书卷味。
0,小狼的野望,https://www.douban.com/people/3136356/,30,还行,2012-06-04,目前看的觉得还挺一般
0,匹诺曹小姐,https://www.douban.com/people/shier-nubi/,40,推荐,2012-06-03,太tm长了
0,windyddf,https://www.douban.com/people/windyddf/,10,很差,2012-06-03,集YY之大成，偏生YY得没甚水准，好不容易都看了这么多了，食之乏味弃之又可惜，就想看看丫还能硬扯出多少故事来，竟然还一连出了七本，是因为我最近看的书都太有水准突然看到这种水平的一下子适应不良吗？真不好看啊，好吧看这书只为了虐我自己。
0,平宁,https://www.douban.com/people/44534714/,,,,第一本猫腻~
0,满目山河空念远,https://www.douban.com/people/caster1013/,50,力荐,2012-06-02,此书经典，可反复阅读。
0,生活在别处,https://www.douban.com/people/11009988/,40,推荐,2012-06-01,自己的五星书
0,。。。。。。。,https://www.douban.com/people/liunanwang/,50,力荐,2012-05-31,强推
0,Nuonuo,https://www.douban.com/people/51823192/,30,还行,2013-11-09,最近上下班路上打发时间的书，乍看名字我以为本和乔家大院差不多的书，结果是本文风有点古龙的武侠加穿越。。。不知道还要不要看下去了。。。
0,本仁波切,https://www.douban.com/people/4084687/,,,,屎上最长的睡前读物，长到都忘了用了多少个睡前。无情节，无笑料，无亮点，典型的三无网络小说，关键是又臭又长到最后，基本是惯性看完的。再也不上书拖的当了，后来者可绕路。
0,Summer君寻,https://www.douban.com/people/moon.s11_11/,50,力荐,2012-05-28,看了好久的书。。。范闲太过小意了，陈萍萍和五竹的真性情倒是让人不得不喜欢。
0,[已注销],https://www.douban.com/people/jeaimechenlb/,20,较差,2012-05-28,屌丝是真屌丝。那股从头到尾就没化开过的小家子气又哪有半分“天下权臣”的样子？被虚高的分数骗了。
0,乐逍遥,https://www.douban.com/people/46673359/,,,,真心不喜欢范闲这样的人，不过猫腻的文笔确实没的说，感觉小叶子才是书的主角
0,[已注销],https://www.douban.com/people/49543248/,,,,这本书，对于人物的刻画还是比较到位的。描述的最下功夫的，应该就是庆帝、陈萍萍这对君臣？奴隶主和奴隶？主人和奴才？而四位大宗师里，有点仿金庸小说南帝北丐那种感觉...最喜欢东夷城的那个白痴了。多少年盯着蚂蚁搬家，最终成为修炼为绝世之人。那种执着、隐忍、傲骨、绝情、仁慈和责任，是很多现代人都失去了的....
0,metallica5,https://www.douban.com/people/50794297/,,,,哈哈 还行 消遣
0,二毛,https://www.douban.com/people/1769534/,50,力荐,2012-05-24,一见闲闲误网生啊。
0,bpippen,https://www.douban.com/people/bpippen/,50,力荐,2012-05-22,作为君王，要做好两件事：平衡，让各种力量相互制衡；神秘，让各种力量都摸不准自己的真实想法
0,药草爱人,https://www.douban.com/people/46866421/,40,推荐,2012-05-22,强力推荐，无聊人士的必备
0,Dairy Queen,https://www.douban.com/people/iloveicecream/,40,推荐,2012-08-28,好看！范闲童年在澹州的日子！学武学毒。
0,Phoebe,https://www.douban.com/people/3509096/,30,还行,2012-07-01,猴子推荐
0,太难了小能手,https://www.douban.com/people/reformer92/,40,推荐,2012-05-18,yy得如此彻底而无所惧。虽然披着十二国记的理念，但是各种欲望交织之后， “我愿意这片土地上的每个人都是自由之民”就变成了任何一种政治角力都攸关生死，实在，有点无奈。
1,素衣染天香,https://www.douban.com/people/lolita99/,30,还行,2012-05-18,第一卷实在是我不喜欢的。总觉得作者是一个自恋又自大的人。。并且人名一直是我在第一卷里吐糟的。。
0,叶子,https://www.douban.com/people/3572213/,50,力荐,2012-05-15,其实，很早就读了，那个时候还在连载，看到大东山的时候震撼了。以至于后面没有好好看，最近闲来无事，又翻来看看，看到老跛子的死，是眼睛湿了，真是好书！
2,bridge,https://www.douban.com/people/zhaoqiaoqiao/,30,还行,2012-05-15,不骗你们，我两天看完上下册的，连主角名字是什么都不记得了，只觉得没完没了的长啊长啊长
0,ooxx、荣宝宝,https://www.douban.com/people/60053428/,,,,太经典了，爱情，亲情，友情，感动，悲伤，愤怒，眼泪，疲惫，微笑，快乐......都掩盖在阴谋之下。。具有历史的厚重又有感情的细腻，情节毫不滞涩。是一部非常好看的穿越小说！！
0,胖兔,https://www.douban.com/people/beaxmuer/,40,推荐,2012-05-14,不知道自己读的是几，MD，又是电子版，感觉还行。
0,徐喵喵,https://www.douban.com/people/44436802/,50,力荐,2012-05-13,我的最爱
0,JiangRouBao,https://www.douban.com/people/JiangRouBao/,40,推荐,2012-05-13,YY中带点意思的穿越文！好长！
0,边城不浪,https://www.douban.com/people/bcbulang/,30,还行,2012-05-13,一个月黑风高的晚上，我锁上门，关紧窗，拉上窗帘，然后爬上床，用被子紧紧地包裹住自己，就着手电筒微弱的灯光，偷偷地掏出了一本小说……你以为我在看《金鳞》还是《阿里》？错！我是在看穿越小说
0,sky.k,https://www.douban.com/people/53815226/,50,力荐,2012-05-12,第一部，小儿科的故事和文笔；第二、三部，渐入佳境；第四、五部，高潮迭起；第六、七部，神书初成！
0,[已注销],https://www.douban.com/people/oeqanh/,30,还行,2012-05-10,第一卷不怎么样
0,D-mw,https://www.douban.com/people/59484907/,,,,书 越读  越有意思   从开始的那个伏笔，，
0,Josh Shaw,https://www.douban.com/people/56252937/,50,力荐,2012-05-10,史前文明的残留
0,秦无越,https://www.douban.com/people/xzk1103/,,,,范闲儿
0,[已注销],https://www.douban.com/people/mrtc06/,,,,"庆余年,这个穿越我是认可了"
0,Rain☆Ruin,https://www.douban.com/people/hangli2/,50,力荐,2012-05-07,多年前的睡前催眠读物（效果很不成功）
0,ninner,https://www.douban.com/people/gonegone/,40,推荐,2012-05-06,"因为一个字 ,我读完整套书"
0,聆空,https://www.douban.com/people/hongyuelvying/,50,力荐,2012-05-06,标此一本代替全书。猫腻的这本比起《朱雀记》更让我喜欢，文字优美细腻，格局清晰，人物塑造有血有肉。【五竹其实还算是BUG来的】
0,无为,https://www.douban.com/people/ssjnxzzjny/,30,还行,2012-05-06,怎么那么长。。
0,基斯,https://www.douban.com/people/wzp_827/,50,力荐,2012-05-03,终于看完了，绞尽脑汁，最终还是在不舍中结束了
0,万里悲秋客,https://www.douban.com/people/fjs0611/,50,力荐,2012-05-03,无数网文中寥寥几本不忘情节内容的 小说
0,栗栗小绮,https://www.douban.com/people/56611418/,30,还行,2012-05-01,最大的亮点在于你永远猜不到下一步会发生什么。最让我无语的就是拖戏拖的厉害......同样意思的话要说好多，诶你够了啊！最后还差不到10%也没能追下去，虽然我一直很想知道五竹究竟是神马？
0,尼古拉司机凯车,https://www.douban.com/people/neilli/,50,力荐,2012-05-01,掉书袋掉得还蛮喜欢看的
0,dejavu,https://www.douban.com/people/60808676/,30,还行,2012-04-28,穿越男主活得相当沉重， yy非常不够， 琐屑的描述几乎要比现实还让人郁闷
0,瓶子D,https://www.douban.com/people/moziyue/,40,推荐,2012-04-27,男性写的，果然有点偏种马文。不过各种勾心斗角我喜欢，看了一周看完。有点长
0,海东青,https://www.douban.com/people/43374072/,40,推荐,2012-05-03,写的不错，结尾超级败
0,愁容骑士,https://www.douban.com/people/ouryang1/,50,力荐,2012-04-27,"这本书怎么说呢,构建很宏伟,情节很曲折,不过到了后面为了阴谋而阴谋让人看起来筋疲力尽,累的很,结尾更是出奇的坑爹.五分算是其中一分辛苦分吧,我读着辛苦,作者写着也辛苦."
0,ranzui,https://www.douban.com/people/ranzui/,40,推荐,2012-04-26,到后面没前面好看了
0,金包银老爷,https://www.douban.com/people/MissSL/,50,力荐,2012-04-26,范闲的崛起。
0,夏虫,https://www.douban.com/people/55420684/,20,较差,2012-04-25,"不知道为什么那么多人喜欢,空洞无物,难看"
0,lovesnowvv,https://www.douban.com/people/lovesnowvv/,50,力荐,2012-04-24,范闲...
0,汤米,https://www.douban.com/people/wjscxx/,30,还行,2012-04-24,还行
0,斯丢皮的昕,https://www.douban.com/people/4564445/,50,力荐,2012-04-22,虽然庆余年好长，男主的金手指开的有够大，但是我还是执着的追完了，我只想说YY的够爽，各个伏笔和布局也够吸引人，就是结局什么的略微潦草
0,落草,https://www.douban.com/people/1872077/,50,力荐,2012-04-22,这副标题真烂- -  起点也有好书啊
0,梦,https://www.douban.com/people/dreameng/,50,力荐,2012-04-21,近期为数不多看下来的小说~
0,玛丽有只小羊羔,https://www.douban.com/people/60569562/,50,力荐,2012-04-21,刚开始看以为是种马文
0,地狱晴朗,https://www.douban.com/people/swra/,50,力荐,2012-04-19,无法超越的书
0,四郎,https://www.douban.com/people/beijinglife/,40,推荐,2012-04-19,153-415（此乃男性YY者们的一代宗师）
0,婴柠,https://www.douban.com/people/yingning723/,30,还行,2012-04-18,看见名字会有点想哭吧
0,绯。,https://www.douban.com/people/isufi/,50,力荐,2012-04-16,一本MOBI格式精校版近10M的电子书，不紧不慢的说着一个宏大的故事。。。据说是夫杀妻，子弑父——一个悲伤而残忍的故事——目前看着非常流畅，即使说悲剧，仍文笔大气淡然！嗯，确是是佳作！
0,N先生,https://www.douban.com/people/3943835/,40,推荐,2012-04-15,读过最好的休闲类小说，没有之一。
0,小宝,https://www.douban.com/people/1042595/,50,力荐,2012-04-13,穿越中的经典
0,jade,https://www.douban.com/people/10965945/,40,推荐,2012-04-11,有空读掉后面的
0,木皆水享,https://www.douban.com/people/36326926/,,,,很赞的长篇穿越小说~结构很紧凑
0,晚上的花卷,https://www.douban.com/people/ames/,,,,猫腻太强大了
0,Katie姚大挫,https://www.douban.com/people/katieyao/,,,,第一部觉得蛮有意思
0,岁聿无言,https://www.douban.com/people/56001669/,50,力荐,2012-04-09,悠悠读过，看一个人为你缓缓展开一幅娓娓的画卷～～
0,洛蜜JO,https://www.douban.com/people/romiromi/,50,力荐,2012-04-09,穿越宫廷阴谋天才小说~本人脑子简单，还原不能·。
0,轻微的浊酒,https://www.douban.com/people/4425271/,40,推荐,2012-04-09,前面还是比较平淡的。
0,血染之兔,https://www.douban.com/people/carolxiaoxiao/,50,力荐,2012-04-08,文笔很好，环环相扣，看着紧张但又没有很刺激，不错
0,北冥大鱼,https://www.douban.com/people/iqueen9/,,,,不挨本评价了。网上看的，第一感觉是……好长……经典的权臣小说。
0,黑暗的宁静,https://www.douban.com/people/Lordraco/,50,力荐,2012-04-06,"这书虽然YY,不过确实写出了宫廷内的惊心动魄，起点难得的好书~"
0,lulujiang,https://www.douban.com/people/48095309/,40,推荐,2012-04-05,一看文风就觉得作者应该是男性，不然写不出这么庞大和恢弘的气势。
0,廢柴叔叔,https://www.douban.com/people/47793830/,50,力荐,2012-04-05,神作慶餘年！！！！大愛貓膩~
0,Jo,https://www.douban.com/people/17281653/,40,推荐,2013-04-07,网络小说中是难得的佳作了，文笔带着幽默，写的很吸引人，一样是穿越美貌练功抄诗什么的，却并不那么俗套。
0,cafeblue7,https://www.douban.com/people/54754903/,50,力荐,2012-04-01,猫腻最好看的一部作品，目前来说，将夜我感觉也不错，就是没到结尾不好下定论
0,七霜,https://www.douban.com/people/3340381/,,,,情节曲折离奇度上很满意，至于感情暧昧上就欠缺了些，正所谓明明想种马又想卖腐，比不上作者上一部，想留住多方读者群确实是一个问题，三千鸦杀里津守就坦诚过这一点，想满足多方需要的做出的努力也许只能导致所有人的不满。
0,丽丽来了,https://www.douban.com/people/59174435/,50,力荐,2012-03-31,很好看，就是挺长的。范闲，一个万能的人，我觉得
0,顾悦顾恬顾愽,https://www.douban.com/people/monsterkill2011/,40,推荐,2012-03-31,等阿等啊的，女主角还没出来呢。噢 ，原来是自己妹子，自己不是爹亲生的。
0,淘淘·哲,https://www.douban.com/people/45586449/,50,力荐,2012-03-30,挺严谨的网络小说
0,似水流年、,https://www.douban.com/people/59925301/,,,,不好看，尤其是作者开始拖情节之后。。。
0,EVEN,https://www.douban.com/people/4634378/,40,推荐,2012-03-28,断断续续看了两个月才看完，索性没有让我失望的结局，还好。7本，400万字，真是太长了啊。
0,蜗牛,https://www.douban.com/people/wozhishiwo/,40,推荐,2012-03-24,我想说他的风格很废，但是我喜欢
0,永夜初晗,https://www.douban.com/people/zhufenglingxue/,40,推荐,2012-11-10,好长啊……
0,128√e980,https://www.douban.com/people/59776801/,50,力荐,2012-03-24,非常好看，强烈推荐
0,550759049,https://www.douban.com/people/47766552/,40,推荐,2012-03-24,挺有意思的
0,西城,https://www.douban.com/people/2068758/,,,,罕见的穿越，往前穿了，情节也不错。
0,Allen,https://www.douban.com/people/allenpotter/,40,推荐,2012-03-23,不错。
0,大份糖炒栗子,https://www.douban.com/people/than7/,50,力荐,2012-05-09,总算看完了。。好想看五竹叔的眼睛啊。。
0,xssxyby,https://www.douban.com/people/46612420/,50,力荐,2012-03-23,继寻秦记之后看的第一本男穿，作者文笔很好，不过男主存在感不太强，支持我看下去的动力完全是叶轻眉
0,阳广林,https://www.douban.com/people/poly_mind/,40,推荐,2012-03-22,"大二冬天 一本网络小说，一部穿越，却能把人情冷暖，尔虞我诈，刀光剑影，写的入目三丰，洋洋洒洒，看过的网络小说中的精品。
最看到小皇帝到范建那儿去拜访的时候，想象着垂钓者的范建，过眼的富贵，陈萍萍的坚守，倾天下之须眉的叶轻眉，有种落寞，有种哀叹。"
0,[已注销],https://www.douban.com/people/zuoanhuaxie/,,,,感慨悲歌，荒诞不羁，皆在其中
0,太上皇,https://www.douban.com/people/49078032/,50,力荐,2012-03-19,绝对好书！
2,騜淡,https://www.douban.com/people/huangdan1966666/,50,力荐,2012-03-18,其实应该给四星的~给5星的原因在于作者的设定表现出和自己相近的年龄层次，以及作者内种知道自己可以驾驭什么的真诚。。。故事好听即可，不需要再去探讨太多的东西了。。不过这也是结尾不太好的原因之一
0,胖泡,https://www.douban.com/people/fhxff/,,,,太长了，不过我还是看完了，多不易啊，这么长看完居然不累，而且完全不用往前翻着看，可见这本书写得有多好
0,单笔秀才,https://www.douban.com/people/37434321/,40,推荐,2012-03-17,大致和绾青丝就是一个级数。。或许，在个人欣赏口味上，强上一线罢了。。书的前半部分不错。。。
0,Cheers,https://www.douban.com/people/57880211/,40,推荐,2012-03-16,还想着里面出现老毛的话——世界是我们的，也是你们的，但归根到底是你们的。挺好看的，范闲的形象至今屹立在我的饭卡上、、
0,冰水,https://www.douban.com/people/34782649/,40,推荐,2012-03-15,看心
0,jadeglass,https://www.douban.com/people/54172696/,,,,杀时间利器
0,胖琪,https://www.douban.com/people/58958499/,,,,超级好看的书 看进去了就很好 猫腻大人的文都很不错
0,[已注销],https://www.douban.com/people/59038936/,,,,最爱范闲。还有那多舛的情节
0,某依,https://www.douban.com/people/3342068/,40,推荐,2012-03-14,名字一般，但书真的不错
0,deam hunter,https://www.douban.com/people/2485457/,20,较差,2012-03-14,立牌坊的婊子不是好婊子！
0,anders,https://www.douban.com/people/41215461/,50,力荐,2012-03-14,很好很长~
0,小星划桨到月球,https://www.douban.com/people/manifold/,50,力荐,2012-03-14,“原来这就是箱子，我也有！” 五竹叔的失忆症
0,苦逼青年,https://www.douban.com/people/kubiqingnian/,40,推荐,2012-03-13,花了几个月的时间看完了，作者对文字的锤炼很细腻，看到最后让我想到了《异尘余生》哈哈……
0,豆瓣酱,https://www.douban.com/people/noctrona/,50,力荐,2012-04-02,我就是喜欢这样BUG级的主角！
0,罗斯,https://www.douban.com/people/to1900/,50,力荐,2012-03-11,猫腻是起点最好的写手。推荐。
0,Yuxi,https://www.douban.com/people/Yuxi_Style/,50,力荐,2012-03-10,室友找我要小说看，就想起这个了，当时看觉得真好看啊TAT
0,猫翩,https://www.douban.com/people/59176704/,50,力荐,2012-03-09,"虽然相比之下还是更期待猫大的新作<将夜>,但这只说明了一个事实:能超越猫腻的只有猫大自己!!!!"
0,小吕肥刀,https://www.douban.com/people/xiaolvfeidao/,30,还行,2014-03-09,情节尚可，和英雄志一样，最后写不下去了
0,牛兒,https://www.douban.com/people/niuanlei/,40,推荐,2012-03-06,有别于一般穿越小说，值得一读
0,思考猫,https://www.douban.com/people/3056555/,50,力荐,2012-03-03,不是庸俗、无味的穿越，挺有意思，就是猫大的东西还能再长些不？？天啊，实在是太长了……………
0,晴晏,https://www.douban.com/people/1590605/,30,还行,2012-11-08,实在是太长啦~~~~~~~~~~~~~~~···
0,水解蛋黄粉,https://www.douban.com/people/59096491/,50,力荐,2012-03-02,童年部分有些无聊。
0,龙龙在线,https://www.douban.com/people/58511147/,50,力荐,2012-02-29,极品~
0,温腾丝,https://www.douban.com/people/35189297/,,,,猫腻的书总是有些离经叛道 主角的心总附带些小黑暗 却总是会将大义放在手边
0,日落羚羊,https://www.douban.com/people/2622805/,50,力荐,2012-02-27,重点推荐下，总之很不错。
1,公民凯丁,https://www.douban.com/people/foreverboy/,30,还行,2019-02-24,黑衣男吐血推荐~
0,冰河,https://www.douban.com/people/djh0516/,30,还行,2012-02-27,对于从未完整读完一部穿越架空类网络小说的我来说，这套七卷本300多万字的书绝对是个挑战。第一卷，起步还算不错。
0,[已注销],https://www.douban.com/people/tojarlovedeer/,50,力荐,2012-03-22,看了整整一个半月，终于看完了，超级超级超级超级超级好看
0,[已注销],https://www.douban.com/people/58347091/,50,力荐,2012-02-26,算不上穿越的穿越小说？~不过看了两遍
8,喜欢火锅 ！,https://www.douban.com/people/Sun__Babe/,50,力荐,2012-02-26,哎呦我草第一部让我入迷的玄幻
0,已注销,https://www.douban.com/people/42941268/,50,力荐,2012-03-30,渐入佳境呢，一气呵成地看很带劲~~~~~
0,sinnor,https://www.douban.com/people/orange529/,40,推荐,2012-02-25,架空类别的一类经典，主人公的爱情很是令我羡慕~
0,[已注销],https://www.douban.com/people/58304776/,40,推荐,2012-02-23,我了个去，在这里居然都能找到这本书…不愧是中年文青－猫腻的书。
0,不苦折腾瓜,https://www.douban.com/people/bitter/,30,还行,2012-02-22,额啊，很快得翻完。随便看看。
0,三三娃儿,https://www.douban.com/people/50944213/,40,推荐,2012-02-22,前面到北疆之前写得很是精彩啊··后面就一般了
0,偷内衣的八宝斋,https://www.douban.com/people/HH1130/,30,还行,2012-02-21,坚持每个工作日至少看1小时，每个周末甚至一天都捧着它看，只为了快快的看完它。这是我看过的第一个网络小说/穿越小说/武侠小说...虽然阅读便捷但还是没有纸质书籍给予的那种安慰感。作者很厉害坚持写了两年。拜服。
0,不似,https://www.douban.com/people/54031258/,50,力荐,2012-02-21,最爱
0,Brian,https://www.douban.com/people/33506844/,50,力荐,2012-02-21,这是这几年看到过最赞的网络小说
1,范呆特,https://www.douban.com/people/violetflying/,40,推荐,2012-02-19,真真切切是本好书  难得在细致 胜出别的网络小说一大截咧 对于上一辈的描写有白描有隐喻    让我等对叶轻眉的风采心驰神往 我觉得她才是真正的女主角
0,世界小的时候,https://www.douban.com/people/37890750/,10,很差,2012-02-19,yy+开挂+种马+神逻辑+神设定+单纯的人+复杂的事
0,白日梦,https://www.douban.com/people/45795420/,50,力荐,2012-02-18,恐怕是看的最久的书了..不过大概也是最喜欢的穿越了
1,船长船长,https://www.douban.com/people/captainyucl/,40,推荐,2012-02-17,很久以前在起点上看到的猫腻 当时惊为天作 最近在书店看到了实体 出书商耍诈 出到了六还没完结...现在看来 无论是庆余年 还是朱雀记 间客 复仇是他最大的主题 他的原动力都在此 内心应该是对外部极度不满的一个人 可以下到电子书里交通时间无聊一读
0,含竹飘荡,https://www.douban.com/people/32418752/,40,推荐,2012-02-17,虽说文笔和架构都不错，但是400万字看得我实在是太辛苦了...
0,牧臻,https://www.douban.com/people/qingyunT/,40,推荐,2012-02-17,结局真是渣的要死 作者凑字数还是自己把自己绕进去了 人物的结局都没介绍完
0,小向日葵调调,https://www.douban.com/people/39746467/,50,力荐,2012-02-17,极特别的穿越小说。。。神作。。。
0,Lycan,https://www.douban.com/people/jelosvy/,50,力荐,2012-02-15,这家伙的书总是能用些大道理来说胡话
0,flypiggy,https://www.douban.com/people/44012230/,40,推荐,2012-02-13,虽然是穿越，但是还挺能读下去
0,小薇,https://www.douban.com/people/vivianyi13/,30,还行,2013-03-20,穿越，武打，悬疑，爱情都全了，主角我也喜欢
0,忽而,https://www.douban.com/people/fishVI/,,,,有思悟有恶俗才是人生嘛。
0,小Z嘟嘟嘟,https://www.douban.com/people/57059277/,40,推荐,2012-02-12,开始很轻松，越到后来就感觉越晦涩难受，很吸引人，很强大，庆余年，给你展开一个不一样的穿越画卷。
0,Emma,https://www.douban.com/people/43598253/,50,力荐,2012-02-12,几乎不看穿越的东西，写不出新意，题材总是后宫争斗。难得它以男生为主角来讲官场。从未露面的女孩成为毫无疑问的女主，表达手法有新意。文中最大的两个谜，一个看的过程中自己猜出来了，另一个被YW同学不小心剧透，后半段看起来不够出彩了，加之作者本身收尾也仓促。写几个喜欢的镜头：1）海棠的散步，穿着花衣服十分悠闲，像融在自然里一样。某天清早在学校转悠的时候，自己也是花衣服和拖鞋，突然间觉得跟海棠很像。2）五竹从洪荒中走来。时间永远是最感动人的东西，太过永恒和无法超越。
0,[已注销],https://www.douban.com/people/51735260/,40,推荐,2012-02-11,海棠朵朵
0,抖瑟{{(>_<)}},https://www.douban.com/people/littleshybee/,,,,挺好 呵呵
2,草际,https://www.douban.com/people/danielgillies/,30,还行,2012-02-10,当时很红的一部吧 不过到现在来看觉得很多内容拖沓 还能默写红楼梦？这桥段实在叫人提不起劲
0,阿花好枣糕,https://www.douban.com/people/ahuahua/,40,推荐,2012-02-10,看过的最长的小说。。。看了好几个月。。
0,[已注销],https://www.douban.com/people/dandanye/,30,还行,2012-02-10,只能说还行，叙述罗嗦了些，勾心斗角，看多了就烦
0,乙醇,https://www.douban.com/people/acoke/,50,力荐,2012-02-10,神作啊。。。
0,Epheles,https://www.douban.com/people/5812976/,50,力荐,2012-02-09,猫腻其实可以更好，等着现在的将夜。
0,windflower,https://www.douban.com/people/2442714/,40,推荐,2012-02-09,挺好玩的
0,菩提无树,https://www.douban.com/people/1168375/,50,力荐,2012-02-08,在我看来，《庆余年》是我所看过的最好的网络小说，没有之一。。。
0,castler,https://www.douban.com/people/1392934/,40,推荐,2012-02-06,还是很有想象力的，特别是前半部分，结局太无趣。帮助我打发了来回两趟的火车时光。
0,哥本哈根达斯,https://www.douban.com/people/33305094/,50,力荐,2012-02-06,看了三遍的书
0,史努比控冬小菇,https://www.douban.com/people/ilovesnoopy3/,50,力荐,2012-02-06,看的电子书，拿着手机追了差不多一个月，因为整本书实在太长了。虽然是穿越得有点夸，但看得还算欢喜。很喜欢五竹。
0,乐可可,https://www.douban.com/people/40170533/,40,推荐,2012-02-05,值得一看的玄幻小说
0,想不出新鲜名字,https://www.douban.com/people/2627935/,40,推荐,2012-09-16,感觉略长最后略仓促
0,谢九郎,https://www.douban.com/people/zuiyanliaoniao/,50,力荐,2012-02-04,果真不負我對貓膩的期待啊....
0,缺心,https://www.douban.com/people/bluecc66/,30,还行,2012-02-04,还行
0,Groot,https://www.douban.com/people/56638281/,40,推荐,2012-02-04,男穿经典。。
