年龄,工作天数,职业类型,投资收入,投资损失,省份,教育,家庭角色,婚姻状况,教育时间,民族,工作情况,性别,Y
45,40,技术支持,0,0,省份8,大学专科,孩子,离婚,12,民族D,地方政府,男,0.8699446349702239
45,44,手工艺维修,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,男,0.9593228111970675
49,60,专业技术,0,0,省份8,职高,丈夫,已婚平民配偶,15,民族D,个体,男,0.10322399022861639
22,20,运输,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0.9764825427203498
57,40,管理文书,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,女,0.9446050045097095
46,40,执行主管,0,0,省份8,大学未毕业,离家,离婚,10,民族D,个体,男,0.96616479256304
32,48,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7604694875142073
17,15,手工艺维修,0,0,省份13,高三,孩子,未婚,8,民族D,个体,男,0.9903028254404543
50,48,执行主管,27828,0,省份8,研究生,离家,未婚,14,民族D,个体,男,0.018092934602677135
43,40,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,地方政府,男,0.42144868763791976
49,36,销售,0,0,省份8,大学未毕业,未婚,分居,10,民族D,个体,女,0.8345694188082005
33,40,劳工保洁,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族A,地方政府,男,0.7984575312320593
29,35,销售,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0.8641717462255883
30,45,手工艺维修,0,0,省份8,高一,丈夫,已婚平民配偶,6,民族D,个体,男,0.9099691891906108
30,30,专业技术,0,0,省份8,研究生,妻子,已婚平民配偶,14,民族D,个体,女,0.6803617288575958
33,40,机械操作,0,0,省份8,高中生,离家,未婚,9,民族D,个体,女,0.9701850085735295
33,40,执行主管,0,0,省份31,大学生,离家,未婚,13,民族B,个体,男,0.9179787722371271
39,40,其他职业,0,0,省份22,初中一、二年级,孩子,未婚,4,民族D,个体,男,0.9893269647235012
25,40,保安,0,0,省份8,大学生,离家,未婚,13,民族A,中央部委,女,0.9425449009314122
54,40,其他职业,4101,0,省份8,高三,孩子,未婚,8,民族D,中央部委,男,0.9336212588361444
38,43,管理文书,0,0,省份8,大学未毕业,未婚,离婚,10,民族D,个体,女,0.942876192999041
26,25,劳工保洁,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0.9824510621327327
25,40,执行主管,0,0,省份8,大学生,孩子,未婚,13,民族D,个体,女,0.8349345580242701
38,44,销售,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7015720072590643
37,56,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6225045101506199
43,50,执行主管,0,0,省份8,大学未毕业,未婚,未婚,10,民族D,个体,男,0.918831204229407
41,48,手工艺维修,0,0,省份8,高中生,离家,未婚,9,民族D,非有限责任公司,男,0.972923927389924
25,40,手工艺维修,0,0,省份2,高中生,孩子,未婚,9,民族D,个体,男,0.9540835659855704
50,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.63853933657396
41,40,其他职业,0,0,省份8,高中生,离家,未婚,9,民族D,个体,女,0.9704570657326702
40,45,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.3580065438494072
18,35,执行主管,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,女,0.9736335172678289
19,36,农业捕捞,0,0,省份22,小学5、6年级,离家,未婚,3,民族D,个体,男,0.9987535895764129
45,60,专业技术,7298,0,省份8,职高,丈夫,已婚平民配偶,15,民族D,非有限责任公司,男,0.018461845700634916
36,50,销售,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,0.2487343844043518
37,70,运输,0,1741,省份8,大学未毕业,离家,离婚,10,民族D,个体,男,0.9199529689688354
23,10,劳工保洁,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0.9739786979180196
46,40,专业技术,0,0,省份12,职高,未婚,分居,15,民族D,省政府,女,0.6090887324619936
32,40,专业技术,0,0,省份8,大学生,孩子,未婚,13,民族D,个体,男,0.8396101656000786
23,55,劳工保洁,0,0,省份22,小学5、6年级,离家,未婚,3,民族D,个体,男,0.99665967045124
62,40,管理文书,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,个体,女,0.8010518118179366
17,16,管理文书,0,0,省份8,高二,孩子,未婚,7,民族D,个体,男,0.9927208086041794
22,30,销售,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0.9863269348296304
53,48,机械操作,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.5801845664248448
47,16,管理文书,0,0,省份12,大学未毕业,未婚,分居,10,民族D,个体,女,0.9347721539572265
43,40,专业技术,0,0,省份8,准职业学位,妻子,已婚平民配偶,11,民族D,中央部委,女,0.7588450032532772
29,50,手工艺维修,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,个体,男,0.5946573925541745
50,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.63853933657396
18,16,运输,0,0,省份8,高二,孩子,未婚,7,民族D,个体,男,0.9927132194857248
54,38,专业技术,0,0,省份8,研究生,未婚,丧偶,14,民族D,地方政府,女,0.5174029476209674
42,40,专业技术,0,0,省份35,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.43416618475475244
61,3,管理文书,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.8428774236373408
46,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7276620059470673
48,43,管理文书,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,女,0.95413485271626
58,40,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,中央部委,男,0.3082780612777991
70,32,劳工保洁,0,0,省份8,高一,丈夫,已婚平民配偶,6,民族D,个体,男,0.8124765268873446
41,30,未知,0,0,省份8,高中生,离家,未婚,9,民族D,未知,女,0.9823275938087243
50,40,管理文书,0,0,省份24,高中生,未婚,离婚,9,民族D,个体,女,0.9495993130709921
34,50,销售,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.32092262994116694
45,45,专业技术,0,0,省份8,大学生,离家,离婚,13,民族D,非有限责任公司,男,0.9207266529534153
62,40,执行主管,0,0,省份8,准职业学位,未婚,丧偶,11,民族A,中央部委,女,0.780099796121739
47,50,家政服务,0,0,省份32,高中生,离家,分居,9,民族A,个体,女,0.9440985028266456
35,40,专业技术,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.6534642465035959
60,44,执行主管,0,1977,省份8,高一,丈夫,已婚平民配偶,6,民族D,有限责任公司,男,0.8466833319348245
62,60,其他职业,0,0,省份8,大学未毕业,离家,离婚,10,民族D,个体,女,0.9101277434127342
20,40,机械操作,0,0,省份8,高中生,其他关系,未婚,9,民族D,个体,男,0.9325087223036885
44,40,专业技术,4386,0,省份8,研究生,妻子,已婚平民配偶,14,民族D,地方政府,女,0.5390283572197774
26,20,运输,0,0,省份8,大学生,孩子,未婚,13,民族D,个体,男,0.9042127567411229
34,36,其他职业,0,0,省份8,高一,未婚,分居,6,民族D,个体,女,0.9697657096257863
81,20,管理文书,0,0,省份8,高中生,离家,丧偶,9,民族D,非有限责任公司,女,0.9300127718223263
53,40,机械操作,6849,0,省份8,高中生,离家,丧偶,9,民族D,个体,男,0.39612831894507816
59,40,手工艺维修,0,0,省份8,高二,丈夫,已婚平民配偶,7,民族D,个体,男,0.7825701681671048
25,35,管理文书,0,0,省份8,大学未毕业,孩子,未婚,10,民族A,地方政府,女,0.9618352493515081
61,40,未知,0,0,省份8,初中一、二年级,离家,分居,4,民族D,未知,男,0.9869153830573237
52,40,专业技术,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,个体,男,0.4662266226871653
19,10,未知,594,0,省份8,大学未毕业,孩子,未婚,10,民族D,未知,女,0.9857667159393836
51,40,管理文书,0,0,省份8,大学未毕业,未婚,离婚,10,民族D,个体,女,0.922759088168513
25,40,技术支持,0,0,省份8,准职业学位,未婚,未婚,11,民族A,个体,女,0.9541109810455707
44,40,其他职业,0,0,省份8,高中生,未婚,未婚,9,民族D,个体,男,0.9564922498038034
59,32,其他职业,0,0,省份8,初中一、二年级,其他关系,未婚,4,民族D,个体,男,0.9681556470342656
22,50,手工艺维修,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0.9602076427048712
38,40,专业技术,0,0,省份8,大学生,孩子,未婚,13,民族D,个体,男,0.7758367766395973
25,45,运输,0,0,省份8,初三,丈夫,已婚平民配偶,5,民族D,个体,男,0.934795504986163
27,40,运输,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.7377716519469162
62,50,机械操作,0,0,省份8,高二,其他关系,未婚,7,民族D,个体,男,0.8574957165464046
21,57,其他职业,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0.9700194662362381
73,10,家政服务,0,0,省份8,大学未毕业,未婚,丧偶,10,民族D,个体,女,0.8582827515611671
50,58,机械操作,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.5054762294015003
31,35,专业技术,0,0,省份8,大学生,妻子,已婚平民配偶,13,民族D,个体,女,0.7232140305831769
22,80,运输,0,0,省份8,高中生,其他关系,已婚平民配偶,9,民族D,个体,男,0.7359511035124449
29,40,运输,0,0,省份22,初中一、二年级,丈夫,已婚平民配偶,4,民族D,个体,男,0.9629145052303845
35,50,机械操作,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,女,0.9502381804152953
35,40,机械操作,0,0,省份8,高中生,离家,未婚,9,民族D,个体,男,0.9709257490679128
28,35,管理文书,0,0,省份8,高中生,离家,未婚,9,民族D,个体,女,0.9828085319620062
24,40,管理文书,0,0,省份30,大学生,其他关系,未婚,13,民族B,个体,女,0.746978395067502
49,45,执行主管,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,0.20391128155789828
31,40,其他职业,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.7399993443360824
38,35,管理文书,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,地方政府,女,0.8883345944038686
37,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7276620059470673
41,45,技术支持,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.3558381653182421
28,50,手工艺维修,0,0,省份8,高二,丈夫,已婚平民配偶,7,民族D,有限责任公司,男,0.8808582162290924
17,15,其他职业,0,0,省份8,高一,孩子,未婚,6,民族D,个体,女,0.9949635571342337
29,40,劳工保洁,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,个体,男,0.6652942061006575
65,50,未知,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,未知,男,0.4322748813999322
31,38,管理文书,0,0,省份8,大学未毕业,未婚,离婚,10,民族D,个体,女,0.9666986653777103
27,30,管理文书,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0.9531077504394107
51,38,其他职业,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,女,0.948196274277384
57,72,农业捕捞,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0.4793462770295853
45,38,执行主管,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,女,0.9649250780652278
29,30,家政服务,0,0,省份6,大学未毕业,离家,分居,10,民族D,个体,女,0.9547956106320343
20,15,技术支持,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0.9797912771882676
51,40,管理文书,3908,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,中央部委,女,0.8071623517600358
31,45,执行主管,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,有限责任公司,男,0.9403417698965933
41,40,运输,6497,0,省份8,大学生,孩子,离婚,13,民族A,个体,男,0.30233972850639157
32,55,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,非有限责任公司,男,0.7106696847331707
26,40,劳工保洁,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.8019703360992219
61,40,手工艺维修,0,0,省份8,幼儿园,丈夫,已婚平民配偶,1,民族D,非有限责任公司,男,0.97647991372478
54,40,运输,0,0,省份8,高中生,离家,离婚,9,民族A,个体,男,0.9724566583157256
23,40,保安,0,0,省份8,大学未毕业,离家,未婚,10,民族D,中央部委,男,0.9738042431360209
29,45,其他职业,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0.9684754195300942
23,45,执行主管,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0.9682825660686132
35,75,技术支持,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,女,0.9000248524114418
40,60,执行主管,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,有限责任公司,男,0.6393323249331603
64,40,销售,0,0,省份8,大学未毕业,离家,丧偶,10,民族D,个体,女,0.849297217230844
52,40,手工艺维修,0,0,省份8,高中生,离家,分居,9,民族D,个体,男,0.9100571355784474
56,50,专业技术,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,地方政府,男,0.19971830757578346
24,25,劳工保洁,0,0,省份8,高中生,孩子,未婚,9,民族A,个体,男,0.9781460905051869
26,48,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7604694875142073
38,40,专业技术,0,0,省份8,大学生,离家,未婚,13,民族D,地方政府,女,0.8990807546968789
63,40,专业技术,0,0,省份8,研究生,离家,离婚,14,民族D,省政府,男,0.8574997989601202
46,40,专业技术,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,地方政府,男,0.3378997152763774
21,30,其他职业,0,0,省份8,大学未毕业,其他关系,已婚平民配偶,10,民族D,个体,女,0.8968719886099901
31,40,销售,0,0,省份31,大学未毕业,其他关系,未婚,10,民族D,有限责任公司,男,0.8993937400669425
49,40,管理文书,0,0,省份8,高中生,离家,离婚,9,民族D,个体,男,0.9640741038465435
42,40,执行主管,0,0,省份8,准职业学位,孩子,离婚,11,民族C,个体,女,0.9008631915776698
39,55,销售,0,0,省份8,高中生,离家,未婚,9,民族D,个体,男,0.9549036901547534
19,20,未知,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,未知,女,0.9808517735652232
32,40,管理文书,0,0,省份8,大学未毕业,未婚,离婚,10,民族D,省政府,女,0.9728678597409316
64,40,机械操作,0,0,省份8,高中生,未婚,分居,9,民族A,个体,女,0.8939848128356831
23,40,管理文书,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,女,0.9717868903443851
27,40,农业捕捞,0,0,省份3,高二,其他关系,分居,7,民族D,个体,男,0.8923975136436472
21,8,专业技术,0,0,省份8,大学未毕业,离家,未婚,10,民族D,中央部委,女,0.9931027036424311
31,36,专业技术,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,女,0.9598214333538803
54,60,机械操作,0,0,省份8,大学未毕业,离家,离婚,10,民族D,个体,男,0.9114662055251767
28,40,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.7389882804362267
30,45,销售,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.4538914564876301
23,40,销售,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0.9553826678192168
40,45,专业技术,0,0,省份8,大学生,未婚,未婚,13,民族D,地方政府,女,0.8332348480537967
45,40,执行主管,0,1408,省份8,研究生,离家,未婚,14,民族D,个体,女,0.8463728117812699
40,44,销售,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,女,0.9527021564205099
24,45,管理文书,0,0,省份8,大学未毕业,妻子,已婚平民配偶,10,民族D,中央部委,女,0.8522741722342878
65,45,销售,0,0,省份8,大学未毕业,其他关系,丧偶,10,民族D,个体,女,0.36690489245477365
24,50,农业捕捞,2105,0,省份8,初中一、二年级,丈夫,已婚平民配偶,4,民族D,个体,男,0.946711432446442
49,40,执行主管,0,0,省份8,高一,离家,未婚,6,民族D,个体,女,0.98431711024527
39,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7276620059470673
35,40,执行主管,0,0,省份3,大学专科,丈夫,已婚平民配偶,12,民族D,个体,男,0.4707964669961465
64,40,未知,0,0,省份8,高二,未婚,未婚,7,民族D,未知,男,0.9737278087730827
48,48,机械操作,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6764037977068211
20,20,销售,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,女,0.989587320047687
38,42,执行主管,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,省政府,男,0.7672741402981058
30,40,手工艺维修,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0.9379350125045679
20,35,机械操作,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0.9635918535125465
32,40,其他职业,0,0,省份8,高中生,未婚,未婚,9,民族A,个体,男,0.9776756695917763
77,8,未知,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,未知,男,0.7299266808500353
38,36,管理文书,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,个体,女,0.8729496044034595
24,40,手工艺维修,0,0,省份8,初中一、二年级,丈夫,已婚平民配偶,4,民族D,非有限责任公司,男,0.9702899259762809
28,55,销售,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0.9051421828494798
38,40,专业技术,0,0,省份31,大学生,丈夫,已婚平民配偶,13,民族D,省政府,男,0.4954382476694088
33,40,管理文书,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,女,0.9626745601102229
47,50,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,非有限责任公司,男,0.3934395463374375
47,40,机械操作,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7268291516044312
31,25,技术支持,0,0,省份8,研究生,离家,分居,14,民族D,非有限责任公司,女,0.8906542772784738
52,40,专业技术,0,0,省份12,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.561063311670261
42,40,专业技术,0,0,省份30,研究生,丈夫,已婚平民配偶,14,民族B,个体,男,0.3850227254586813
59,48,农业捕捞,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.5819731996414089
59,40,保安,0,0,省份3,初中一、二年级,丈夫,已婚平民配偶,4,民族D,个体,男,0.9107922743707252
43,40,劳工保洁,0,0,省份8,大学未毕业,未婚,未婚,10,民族A,个体,男,0.9528781602835374
62,40,专业技术,14084,0,省份8,大学生,离家,离婚,13,民族D,中央部委,男,0.040952854094441604
53,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.63853933657396
58,50,销售,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0.638859380324723
21,64,其他职业,0,0,省份8,高中生,离家,未婚,9,民族D,个体,女,0.9732874815697431
29,40,未知,0,0,省份8,大学生,离家,未婚,13,民族D,未知,男,0.9389245249502305
54,40,机械操作,0,0,省份17,大学专科,未婚,已婚配偶异地,12,民族B,个体,女,0.834419370977472
26,40,技术支持,0,0,省份8,大学生,孩子,未婚,13,民族D,地方政府,男,0.853493515261827
46,50,执行主管,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,非有限责任公司,女,0.8605153920599127
23,40,手工艺维修,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0.9379350125045679
27,40,执行主管,0,0,省份8,大学生,妻子,已婚平民配偶,13,民族D,个体,女,0.6902419312761542
26,40,执行主管,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,女,0.9545386674156322
31,40,手工艺维修,0,0,省份8,高中生,其他关系,未婚,9,民族A,个体,男,0.9235593712831621
22,20,销售,0,0,省份22,大学未毕业,孩子,未婚,10,民族D,个体,女,0.9778285857854377
63,40,劳工保洁,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6390237416369551
43,50,执行主管,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,0.24991313898529044
46,30,劳工保洁,3674,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0.9507948158264257
20,25,劳工保洁,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0.9809160144530145
18,5,销售,0,0,省份8,高二,孩子,未婚,7,民族D,个体,女,0.9946174531902999
29,40,执行主管,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.7387857627704705
76,25,其他职业,0,0,省份8,初中一、二年级,离家,丧偶,4,民族D,个体,女,0.9804570280380059
23,38,专业技术,0,0,省份8,大学生,离家,未婚,13,民族D,个体,男,0.9289503646108261
52,38,机械操作,0,2051,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6513903824644602
55,65,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.4523125687534332
47,40,管理文书,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,个体,女,0.8589557675477806
51,40,机械操作,4386,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6375696817085821
49,40,专业技术,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,0.23097472520105067
53,48,销售,0,2559,省份8,高中生,离家,未婚,9,民族D,个体,男,0.9453282499560538
19,20,其他职业,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0.9835945311262789
67,40,执行主管,9386,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.08460093522406686
36,70,手工艺维修,0,0,省份22,高一,丈夫,已婚平民配偶,6,民族D,个体,男,0.774294429978245
53,50,执行主管,0,0,省份8,研究生,离家,离婚,14,民族D,非有限责任公司,男,0.8210459182876834
36,50,劳工保洁,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,省政府,男,0.6454259056847591
71,16,其他职业,0,0,省份8,高中生,离家,离婚,9,民族D,个体,女,0.9729967369032876
62,15,未知,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,未知,男,0.825305409169277
28,40,手工艺维修,0,0,省份8,高中生,离家,未婚,9,民族D,省政府,男,0.9851957116349569
27,40,专业技术,0,0,省份8,大学生,离家,未婚,13,民族A,中央部委,男,0.9439881899702011
42,40,机械操作,0,0,省份8,高中生,离家,未婚,9,民族D,个体,女,0.9701850085735295
23,55,销售,0,0,省份8,大学生,离家,未婚,13,民族D,个体,男,0.8852605457854537
72,40,未知,0,2465,省份8,准职业学位,离家,丧偶,11,民族D,未知,女,0.7678956792866666
54,40,管理文书,0,0,省份8,高中生,未婚,丧偶,9,民族A,个体,女,0.8737942764581699
25,48,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7604694875142073
39,40,其他职业,0,0,省份8,初三,未婚,离婚,5,民族D,个体,女,0.9908416777232542
53,38,机械操作,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6513903824644602
46,40,管理文书,0,0,省份17,大学生,未婚,未婚,13,民族B,个体,女,0.8664903572364003
50,37,专业技术,0,0,省份31,博士,丈夫,已婚平民配偶,16,民族A,个体,男,0.19699240349607905
38,40,专业技术,0,0,省份8,高中生,离家,未婚,9,民族D,个体,男,0.9712499272487115
68,6,家政服务,0,0,省份8,高中生,离家,丧偶,9,民族D,个体,女,0.9373268602303793
43,40,管理文书,0,0,省份8,准职业学位,离家,离婚,11,民族A,地方政府,女,0.9663548785501389
22,40,运输,0,0,省份8,高中生,离家,未婚,9,民族D,个体,男,0.9870525326995893
29,35,农业捕捞,0,0,省份8,高中生,未婚,未婚,9,民族D,个体,男,0.9747365754670545
35,50,销售,0,0,省份8,大学未毕业,离家,离婚,10,民族D,个体,男,0.9545188367732313
36,40,执行主管,0,0,省份8,大学未毕业,未婚,离婚,10,民族D,个体,女,0.9477673026355729
28,20,专业技术,0,0,省份8,大学生,离家,未婚,13,民族D,个体,女,0.9563817087659016
29,40,其他职业,0,0,省份8,大学未毕业,妻子,已婚平民配偶,10,民族C,个体,女,0.8772741141954851
37,40,管理文书,0,0,省份22,小学5、6年级,其他关系,未婚,3,民族D,个体,女,0.9819022387896376
28,40,专业技术,0,0,省份8,研究生,孩子,未婚,14,民族D,个体,男,0.7857494257304074
30,80,销售,0,0,省份8,高中生,孩子,未婚,9,民族D,非有限责任公司,男,0.897324892722006
50,40,劳工保洁,0,0,省份8,高三,未婚,离婚,8,民族D,个体,男,0.961778487003391
38,32,管理文书,0,0,省份8,高二,妻子,已婚平民配偶,7,民族D,个体,女,0.9404544399093421
58,56,销售,2202,0,省份8,准职业学位,离家,离婚,11,民族D,有限责任公司,男,0.9078203876830115
29,42,执行主管,0,0,省份24,高三,离家,未婚,8,民族D,个体,男,0.9868821936876946
32,45,未知,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族A,未知,男,0.8520496778620152
23,40,技术支持,0,0,省份8,大学生,离家,未婚,13,民族D,个体,女,0.9223693059912679
53,40,机械操作,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6375696817085821
22,30,未知,0,0,省份8,高中生,孩子,未婚,9,民族D,未知,女,0.98184387998205
58,40,劳工保洁,0,0,省份8,初三,丈夫,已婚平民配偶,5,民族D,个体,男,0.8802167268653074
21,25,未知,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,未知,女,0.9778040315164942
48,40,专业技术,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,女,0.9631245395957924
40,40,保安,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,省政府,男,0.45941476035487305
54,60,执行主管,15024,0,省份20,大学生,丈夫,已婚平民配偶,13,民族B,个体,男,0.001885888492221821
60,45,管理文书,0,0,省份8,高中生,离家,离婚,9,民族D,个体,女,0.95742481074324
28,40,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.49303821477685894
79,40,未知,0,0,省份8,初中一、二年级,离家,丧偶,4,民族D,未知,男,0.9761832050292777
51,40,未知,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,未知,男,0.6896858409685611
46,40,销售,0,0,省份8,大学生,离家,离婚,13,民族D,个体,女,0.9048312482739492
73,20,其他职业,0,0,省份8,高中生,离家,丧偶,9,民族D,个体,女,0.9077965198990495
55,40,销售,0,0,省份24,高中生,离家,离婚,9,民族D,个体,女,0.9664776738936377
38,45,手工艺维修,0,0,省份8,高二,丈夫,已婚平民配偶,7,民族D,个体,男,0.8239957794779866
45,40,管理文书,0,0,省份8,高二,未婚,丧偶,7,民族D,个体,女,0.9418580487030954
22,23,未知,0,0,省份8,大学生,离家,未婚,13,民族D,未知,女,0.9742498864942646
46,28,其他职业,0,0,省份8,高中生,离家,未婚,9,民族D,个体,女,0.9792425251951893
33,45,销售,7298,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.15303403709101493
27,40,保安,2174,0,省份8,高中生,孩子,未婚,9,民族D,中央部委,男,0.9575654173368029
28,40,管理文书,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,个体,女,0.9020671182110235
35,50,管理文书,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,有限责任公司,男,0.2871432344459589
21,40,未知,0,0,省份8,高中生,孩子,已婚配偶异地,9,民族D,未知,女,0.9704786085867391
39,40,管理文书,0,0,省份8,大学生,孩子,未婚,13,民族D,个体,女,0.7690669059914199
55,40,执行主管,8614,0,省份8,研究生,离家,未婚,14,民族D,省政府,女,0.2746017238041334
