,age,work_days,job,invest_income,invest_loss,province,education,home_role,marital_status,education_time,nation,work_type,gender
37315,24,20,0,0,0,32,10,4,5,9,4,8,1
37316,26,40,10,0,0,32,10,3,5,9,2,8,1
37317,19,35,0,0,0,32,10,3,5,9,4,8,1
37318,45,35,2,4386,0,32,0,2,3,13,4,5,1
37319,19,52,0,0,0,32,10,3,5,9,4,8,1
37320,31,40,10,0,0,32,9,0,5,10,4,8,1
37321,31,40,3,0,0,32,4,2,3,5,4,7,1
37322,44,50,11,0,0,32,5,2,3,14,4,8,1
37323,37,40,3,0,0,32,10,5,5,9,4,8,1
37324,32,40,6,0,0,38,2,4,5,3,4,8,1
37325,26,20,3,0,0,32,10,3,5,9,4,8,1
37326,34,6,12,7688,0,32,9,1,3,10,4,2,0
37327,56,45,9,0,0,32,10,2,3,9,4,7,1
37328,39,32,5,5013,0,32,0,1,3,13,4,8,0
37329,23,40,8,0,0,32,0,4,5,13,4,8,1
37330,32,50,11,0,0,32,9,0,5,10,4,8,0
37331,29,40,6,0,0,32,10,1,3,9,4,8,0
37332,22,35,2,0,0,32,1,4,5,11,4,7,1
37333,29,32,9,0,2051,32,10,1,3,9,2,8,0
37334,25,35,10,0,0,32,0,4,5,13,4,8,0
37335,49,40,11,0,0,32,5,4,2,14,4,0,0
37336,20,40,9,0,0,32,9,4,5,10,4,8,1
37337,37,40,0,0,0,32,0,2,3,13,4,8,1
37338,27,50,2,0,0,34,7,3,5,4,4,8,1
37339,36,40,8,0,1902,32,0,2,3,13,4,8,1
37340,52,45,9,0,0,32,11,2,3,8,4,8,1
37341,23,50,0,0,0,32,10,4,2,9,4,8,1
37342,42,40,9,0,0,32,9,2,3,10,4,8,1
37343,37,65,6,0,0,32,9,4,2,10,4,4,1
37344,33,40,10,0,0,32,0,5,5,13,4,4,0
37345,27,46,10,0,0,32,5,4,5,14,4,8,0
37346,45,40,6,0,0,32,9,2,3,10,4,8,1
37347,43,40,12,0,0,32,10,0,5,9,4,2,0
37348,50,35,10,0,0,32,10,5,1,9,4,8,0
37349,40,40,6,0,0,40,11,2,3,8,2,8,1
37350,50,50,5,0,0,32,0,2,3,13,4,8,1
37351,27,25,11,0,0,32,5,4,5,14,4,8,0
37352,60,40,6,0,0,34,10,2,3,9,2,8,1
37353,43,40,10,0,0,32,10,5,0,9,4,8,0
37354,32,40,11,0,0,32,0,4,5,13,4,8,1
37355,42,40,1,0,1340,32,15,4,5,7,4,6,1
37356,35,40,10,0,0,32,13,3,5,6,4,8,1
37357,30,41,10,0,0,32,10,5,5,9,4,8,1
37358,52,40,3,0,0,32,1,2,3,11,4,8,1
37359,37,40,9,0,0,32,11,5,2,8,4,8,0
37360,40,60,8,0,0,32,10,2,3,9,4,8,1
37361,30,40,2,0,0,32,0,2,3,13,4,8,1
37362,44,40,10,0,0,32,10,5,0,9,4,8,0
37363,28,50,2,0,0,32,10,2,3,9,4,8,1
37364,73,16,13,0,0,6,10,2,3,9,4,8,1
37365,20,20,6,0,0,32,9,4,5,10,4,8,0
37366,19,40,2,0,0,32,10,4,5,9,4,8,1
37367,37,99,5,0,0,25,8,2,3,16,4,8,1
37368,34,38,11,0,0,32,5,2,3,14,4,4,1
37369,36,32,5,0,0,32,9,5,4,10,4,4,0
37370,32,60,1,0,0,32,10,2,3,9,4,8,1
37371,25,40,3,0,0,32,10,2,3,9,4,8,1
37372,50,48,8,0,0,32,10,2,3,9,4,5,1
37373,38,40,5,0,0,32,10,4,5,9,4,8,0
37374,31,35,10,0,0,32,10,1,3,9,4,8,0
37375,63,68,8,0,0,32,5,2,3,14,4,5,1
37376,32,40,6,0,0,32,9,4,5,10,2,8,1
37377,27,65,1,0,0,32,9,2,3,10,4,8,1
37378,24,45,1,0,0,32,10,4,5,9,4,8,1
37379,33,40,2,0,0,38,7,4,5,4,4,8,1
37380,45,60,8,0,0,32,0,2,3,13,4,5,1
37381,38,45,9,0,0,32,10,4,2,9,4,8,1
37382,45,45,10,0,0,32,0,4,5,13,4,6,1
37383,52,40,13,0,0,32,9,2,3,10,4,0,1
37384,25,40,5,0,0,32,0,4,5,13,4,8,1
37385,44,40,14,0,0,32,10,2,3,9,4,4,1
37386,29,50,11,0,0,32,0,4,5,13,4,8,1
37387,33,40,11,0,0,32,0,2,3,13,4,8,1
37388,44,40,0,0,0,32,1,2,3,11,2,8,1
37389,41,45,8,0,0,32,6,2,3,12,4,8,1
37390,64,40,12,0,0,32,10,0,1,9,2,2,1
37391,59,40,2,0,0,32,6,2,3,12,2,6,1
37392,32,40,3,0,0,32,0,2,3,13,4,7,1
37393,48,48,12,0,0,32,10,2,3,9,4,2,1
37394,22,40,0,0,0,32,10,3,5,9,4,8,1
37395,26,40,1,0,0,32,0,4,5,13,4,8,1
37396,28,45,3,0,0,32,9,2,3,10,4,7,1
37397,37,40,10,0,0,32,10,2,3,9,4,8,1
37398,36,40,3,0,0,32,10,3,5,9,4,8,1
37399,21,20,5,0,0,32,9,4,5,10,4,4,0
37400,41,40,3,0,0,32,9,2,3,10,4,8,1
37401,43,40,5,3325,0,32,0,4,0,13,4,8,1
37402,27,40,8,0,0,32,9,0,5,10,4,8,1
37403,52,50,8,15024,0,32,0,2,3,13,4,5,1
37404,36,40,11,0,0,32,10,4,4,9,2,0,1
37405,40,30,8,0,0,32,10,1,3,9,4,8,0
37406,37,55,5,0,0,32,0,2,3,13,4,8,1
37407,32,50,1,0,0,32,0,2,3,13,4,8,1
37408,33,30,3,0,0,32,10,2,3,9,4,8,1
37409,30,40,8,0,0,32,0,2,3,13,4,8,1
37410,61,30,5,0,0,32,10,2,3,9,4,0,1
37411,50,40,10,0,0,32,10,4,2,9,2,8,1
37412,63,40,6,0,0,32,13,5,4,6,2,8,0
37413,31,50,8,4101,0,32,0,4,5,13,4,8,1
37414,35,50,6,0,0,32,6,5,2,12,4,8,0
37415,36,60,13,0,0,32,9,4,2,10,4,4,1
37416,19,50,11,0,0,32,6,4,5,12,4,8,0
37417,49,40,6,0,0,32,9,5,2,10,4,8,0
37418,56,50,11,0,0,32,9,1,3,10,4,8,0
37419,35,40,9,0,0,32,10,2,3,9,4,8,1
37420,33,50,12,7688,0,32,1,3,3,11,4,2,0
37421,37,70,3,0,0,34,9,2,3,10,4,7,1
37422,36,40,9,0,0,32,10,5,2,9,4,8,1
37423,35,40,3,0,0,32,1,4,5,11,4,8,1
37424,20,60,10,0,0,32,10,2,3,9,4,8,1
37425,21,40,3,0,0,32,11,2,3,8,4,8,1
37426,37,40,2,0,0,32,15,4,2,7,4,8,1
37427,81,60,5,0,0,34,5,5,1,14,4,8,1
37428,36,4,12,0,0,32,10,4,1,9,4,2,0
37429,32,40,9,0,0,32,10,2,3,9,4,8,1
37430,44,40,3,0,0,32,1,2,3,11,2,8,1
37431,20,30,9,0,0,32,9,3,5,10,4,8,1
37432,20,40,7,0,0,38,4,3,5,5,4,8,1
37433,52,40,5,0,0,32,5,4,2,14,4,8,0
37434,38,21,5,0,0,32,0,1,3,13,4,4,0
37435,50,70,13,0,0,32,9,2,3,10,4,8,1
37436,33,40,10,0,0,32,9,4,5,10,4,8,1
37437,41,30,3,0,0,32,1,4,5,11,4,8,1
37438,28,15,10,0,0,32,10,1,3,9,4,8,0
37439,18,10,8,0,0,32,15,3,5,7,2,8,0
37440,53,45,8,0,0,32,9,2,3,10,4,8,1
37441,61,40,7,0,0,32,9,4,5,10,4,8,0
37442,43,40,9,0,0,32,10,2,3,9,4,8,1
37443,32,60,8,0,0,32,10,2,3,9,4,8,1
37444,52,40,1,0,0,32,9,2,3,10,2,8,1
37445,29,40,10,0,0,32,9,5,2,10,4,0,0
37446,44,48,6,0,0,32,0,4,5,13,4,8,1
37447,19,25,12,0,0,32,10,0,5,9,4,2,0
37448,30,50,5,0,0,41,5,2,3,14,3,8,1
37449,33,32,11,0,0,32,10,4,5,9,4,8,1
37450,32,40,3,0,0,32,9,2,3,10,4,8,1
37451,42,30,13,0,0,32,11,2,3,8,4,8,1
37452,22,48,11,0,0,32,10,4,5,9,4,8,0
37453,43,40,5,0,0,32,9,2,3,10,4,8,1
37454,32,40,8,0,0,32,10,2,3,9,4,8,1
37455,44,40,3,0,0,32,10,2,3,9,4,8,1
37456,29,40,8,0,0,32,9,4,4,10,4,8,0
37457,29,40,3,0,0,32,15,4,2,7,4,8,1
37458,29,50,3,0,0,32,10,2,3,9,4,8,1
37459,60,40,11,0,0,32,1,5,1,11,3,8,0
37460,31,45,10,0,0,32,9,2,3,10,4,8,1
37461,55,40,3,0,0,32,9,2,3,10,4,8,1
37462,32,40,3,0,0,32,10,3,5,9,4,8,1
37463,19,35,10,0,0,32,10,0,5,9,4,8,0
37464,52,60,13,0,0,32,10,2,3,9,4,8,1
37465,31,30,13,0,0,32,10,5,5,9,2,8,0
37466,38,54,2,0,0,38,4,2,3,5,4,8,1
37467,54,50,5,5178,0,32,12,2,3,15,4,7,1
37468,65,22,10,0,0,32,10,4,1,9,4,8,0
37469,31,40,9,0,0,32,10,5,0,9,2,8,0
37470,34,38,10,0,0,32,4,5,4,5,4,8,0
37471,18,20,8,0,0,32,15,1,3,7,0,8,0
37472,50,50,9,0,0,11,10,2,3,9,2,8,1
37473,32,50,3,0,0,32,15,4,2,7,4,7,1
37474,57,40,12,0,0,32,9,4,2,10,4,2,0
37475,52,25,6,0,0,20,4,4,1,5,4,8,0
37476,49,38,6,0,0,32,10,4,5,9,4,8,1
37477,22,40,3,0,0,32,10,4,5,9,2,8,1
37478,64,5,8,0,0,32,10,2,3,9,4,7,1
37479,64,50,5,0,0,32,5,4,2,14,4,7,1
37480,43,45,5,0,0,32,0,1,3,13,4,0,0
37481,17,23,8,0,0,32,11,3,5,8,4,8,0
37482,55,40,3,0,0,32,10,4,4,9,2,7,1
37483,20,40,6,0,0,38,2,0,5,3,4,8,1
37484,28,60,9,0,0,32,9,3,5,10,4,8,1
37485,31,50,14,0,1902,32,9,2,3,10,2,0,1
37486,63,40,11,0,1887,32,9,2,3,10,4,8,1
37487,28,40,10,0,0,32,0,3,5,13,3,4,0
37488,37,60,3,0,0,32,10,2,3,9,4,8,1
37489,50,38,5,0,0,32,5,1,3,14,4,8,0
37490,31,45,5,0,0,32,12,4,2,15,4,8,0
37491,42,40,11,0,0,34,6,2,3,12,2,8,1
37492,23,40,14,0,0,32,9,3,5,10,2,8,0
37493,50,40,1,0,0,32,10,2,3,9,4,8,1
37494,37,16,6,0,0,32,10,4,2,9,4,4,0
37495,37,32,10,0,0,32,0,3,5,13,2,8,0
37496,33,55,13,5178,0,32,10,2,3,9,2,8,1
37497,32,40,8,0,0,32,10,1,3,9,4,8,0
37498,49,40,11,0,0,32,10,5,2,9,4,8,0
37499,38,40,5,0,0,29,8,2,3,16,3,8,1
37500,27,37,9,0,0,3,4,1,3,5,4,8,0
37501,46,40,11,0,0,32,9,4,2,10,4,8,0
37502,35,40,12,0,0,36,9,2,3,10,3,2,1
37503,24,35,9,0,0,32,1,3,5,11,4,8,1
37504,59,40,3,0,0,32,9,2,3,10,4,8,1
37505,49,35,8,0,0,32,0,0,2,13,4,8,0
37506,25,40,6,0,0,36,3,4,5,2,3,8,0
37507,28,48,11,0,0,32,0,4,5,13,2,8,1
37508,40,55,11,0,0,32,5,2,3,14,2,0,1
37509,38,55,8,0,0,32,10,2,3,9,4,8,1
37510,29,40,5,0,0,32,0,2,3,13,4,6,1
37511,30,40,9,0,0,32,4,4,5,5,4,8,1
37512,25,40,10,0,0,32,10,4,2,9,4,8,1
37513,32,40,3,99999,0,32,10,2,3,9,4,5,1
37514,41,60,3,0,1977,32,9,2,3,10,4,8,1
37515,62,24,12,0,0,32,10,2,3,9,4,2,1
37516,32,50,3,0,0,32,10,2,3,9,4,8,1
37517,18,60,6,0,0,32,10,3,5,9,4,0,1
37518,24,40,10,0,0,32,4,0,5,5,2,6,1
37519,26,40,6,0,0,32,10,5,5,9,4,8,1
37520,29,40,6,0,0,32,10,3,5,9,4,8,0
37521,58,47,5,0,0,32,0,2,3,13,4,8,1
37522,26,35,6,0,0,32,10,5,2,9,4,8,0
37523,71,75,11,0,0,32,15,2,3,7,4,7,1
37524,50,60,8,0,0,17,0,2,3,13,3,5,1
37525,36,40,2,0,0,38,3,4,5,2,4,8,1
37526,22,20,8,0,0,32,10,5,5,9,4,8,1
37527,23,40,3,0,0,32,10,4,5,9,4,8,1
37528,36,40,3,0,0,32,10,2,3,9,4,8,1
37529,46,50,8,0,0,32,9,2,3,10,4,8,1
37530,23,40,6,0,0,38,2,2,3,3,4,8,1
37531,33,40,10,0,1887,32,0,1,3,13,4,8,0
37532,52,38,6,0,0,32,10,0,2,9,2,8,0
37533,48,40,5,0,0,32,0,5,1,13,1,6,0
37534,22,15,12,0,0,17,9,3,5,10,3,2,0
37535,25,40,8,0,0,31,10,3,5,9,4,8,0
37536,59,40,5,0,0,29,0,2,3,13,3,8,1
37537,49,56,14,0,0,32,10,2,3,9,4,0,1
37538,25,40,10,0,0,32,9,1,3,10,4,8,0
37539,37,40,5,0,0,34,0,2,3,13,4,8,1
37540,33,40,0,0,0,32,13,5,5,6,2,8,1
37541,33,40,9,0,0,32,13,4,2,6,4,8,0
37542,19,40,6,0,0,32,7,4,5,4,4,8,0
37543,26,45,3,0,0,32,10,2,3,9,4,8,1
37544,39,60,9,0,0,32,9,2,3,10,4,8,1
37545,17,30,6,0,0,32,2,4,5,3,4,8,1
37546,17,40,12,0,0,32,13,3,5,6,4,2,1
37547,35,70,2,0,0,32,10,4,2,9,4,8,1
37548,57,60,11,0,0,32,10,2,3,9,4,5,1
37549,35,40,1,0,0,32,6,2,3,12,4,8,1
37550,23,20,8,0,0,32,0,3,5,13,4,8,1
37551,27,40,3,0,0,34,10,4,5,9,4,8,1
37552,21,30,6,0,0,32,9,3,5,10,4,8,1
37553,45,40,6,0,0,36,10,2,3,9,3,8,1
37554,31,52,10,0,0,32,9,4,5,10,4,8,0
37555,27,15,5,0,0,32,0,0,5,13,4,8,0
37556,44,40,5,0,0,35,1,4,4,11,4,8,0
37557,46,40,0,0,0,32,10,1,3,9,4,8,0
37558,31,36,9,0,0,38,0,2,3,13,0,8,1
37559,25,25,8,0,0,24,9,2,3,10,4,8,1
37560,25,40,8,0,0,32,9,4,0,10,4,8,0
37561,29,23,8,0,0,32,1,3,5,11,2,8,1
37562,17,20,8,0,0,32,13,3,5,6,4,8,0
37563,37,40,5,0,0,29,5,4,5,14,3,8,0
37564,36,20,1,0,0,32,0,5,2,13,4,8,1
37565,35,60,8,0,0,32,10,4,2,9,4,8,1
37566,57,40,6,0,0,32,7,4,2,4,4,0,1
37567,20,20,10,0,0,32,9,3,5,10,4,8,0
37568,70,4,12,0,0,32,10,5,1,9,4,2,0
37569,37,35,10,0,0,32,9,5,2,10,2,8,0
37570,39,60,13,0,0,32,10,2,3,9,4,8,1
37571,29,40,1,0,0,32,0,2,3,13,4,8,1
37572,45,55,5,0,2258,32,5,4,2,14,4,8,0
37573,36,43,11,0,0,32,6,2,3,12,4,8,1
37574,34,30,6,0,0,32,13,1,3,6,1,0,0
37575,47,44,11,7298,0,32,0,2,3,13,4,8,1
37576,62,35,6,0,0,32,7,4,1,4,2,0,0
37577,37,5,5,0,0,32,0,2,3,13,4,7,1
37578,45,18,5,2580,0,32,5,1,3,14,4,0,0
37579,75,26,12,0,0,32,5,4,1,14,1,2,1
37580,24,50,5,0,0,32,0,3,5,13,4,0,0
37581,19,30,8,0,0,32,9,3,5,10,4,8,1
37582,24,60,12,0,0,32,7,3,3,4,4,2,1
37583,43,70,8,0,0,32,9,2,3,10,4,8,1
37584,53,55,11,15024,0,32,5,2,3,14,4,8,1
37585,39,84,6,0,0,32,9,2,3,10,3,8,1
37586,28,40,10,0,0,32,6,4,5,12,4,0,0
37587,54,30,8,0,0,32,10,1,3,9,4,7,0
37588,34,60,8,0,0,32,9,2,3,10,4,8,1
37589,20,20,6,0,0,32,9,3,5,10,4,8,0
37590,60,15,7,0,0,32,7,5,4,4,2,8,0
37591,48,20,8,0,0,32,10,3,2,9,4,8,0
37592,51,48,8,0,0,32,10,2,3,9,4,8,1
37593,54,40,11,0,0,32,5,4,4,14,4,8,1
37594,33,40,6,0,0,32,10,3,5,9,4,8,1
37595,32,60,0,0,0,32,10,0,5,9,4,8,1
37596,38,40,3,0,0,32,6,4,2,12,4,8,1
37597,56,40,5,0,0,32,5,2,3,14,4,8,1
37598,20,40,12,0,0,32,15,3,5,7,2,2,1
37599,41,40,9,0,0,32,10,5,5,9,2,8,1
37600,31,40,11,0,0,19,9,2,3,10,4,8,1
37601,62,40,5,0,0,13,8,5,1,16,4,0,0
37602,26,40,0,0,0,32,10,5,5,9,4,8,1
37603,42,40,3,3325,0,32,10,4,5,9,4,8,1
37604,27,40,3,0,0,32,10,2,3,9,4,8,1
37605,31,40,11,0,1887,32,9,2,3,10,4,7,1
37606,57,40,5,0,0,32,9,2,3,10,4,8,1
37607,47,40,8,0,0,32,0,2,3,13,4,7,1
37608,58,12,12,0,0,32,10,4,1,9,4,2,0
37609,54,50,8,0,2415,32,9,2,3,10,4,8,1
37610,39,50,3,0,0,32,1,2,3,11,4,8,1
37611,17,35,6,0,0,32,4,3,5,5,4,8,0
37612,40,60,8,0,1977,32,0,2,3,13,4,8,1
37613,50,40,9,0,0,32,10,5,2,9,4,8,1
37614,48,50,11,0,0,32,10,4,5,9,4,8,0
37615,28,40,1,0,0,32,9,4,5,10,4,8,1
37616,56,40,5,0,0,32,5,2,3,14,4,0,1
37617,33,40,13,0,0,32,13,2,3,6,4,0,1
37618,23,1,3,0,0,7,10,3,5,9,3,8,1
37619,45,40,8,0,0,32,9,4,5,10,2,8,1
37620,25,45,1,0,0,32,9,4,5,10,4,8,1
37621,43,40,3,0,0,32,10,4,4,9,4,8,1
37622,48,40,8,0,0,32,0,4,2,13,2,8,1
37623,31,40,9,0,0,32,10,2,3,9,4,8,1
37624,54,40,13,0,0,32,13,2,3,6,4,8,1
37625,53,60,8,0,0,32,0,5,5,13,4,7,1
37626,43,40,5,13550,0,32,1,4,5,11,4,6,0
37627,21,40,12,0,0,32,13,3,5,6,2,2,1
37628,47,40,9,0,0,32,13,2,3,6,4,8,1
37629,45,50,11,0,0,32,0,5,2,13,4,7,1
37630,19,50,2,0,0,32,9,3,5,10,4,7,1
37631,37,60,2,0,0,32,1,2,3,11,4,7,1
37632,58,70,11,0,0,32,0,2,3,13,4,7,1
37633,33,40,10,0,0,32,10,4,5,9,4,8,0
37634,60,40,12,0,0,32,0,2,3,13,4,2,1
37635,34,40,3,7688,0,32,1,2,3,11,4,8,1
37636,50,40,6,0,0,38,3,4,0,2,4,8,1
37637,33,50,3,0,0,32,10,4,4,9,4,8,1
37638,21,40,12,0,0,32,9,3,5,10,4,2,0
37639,37,50,8,0,0,32,0,2,3,13,4,5,1
37640,44,40,3,3411,0,32,1,2,3,11,4,8,1
37641,71,30,8,20051,0,32,0,2,3,13,4,5,1
37642,47,40,3,2829,0,32,10,2,3,9,4,8,1
37643,48,50,5,0,0,32,8,3,2,16,4,4,1
37644,25,45,2,0,0,38,4,0,5,5,4,8,1
37645,17,40,12,0,0,32,13,3,5,6,4,2,1
37646,49,43,3,0,0,32,10,2,3,9,4,8,1
37647,45,18,1,0,0,32,5,2,3,14,4,8,1
37648,45,40,0,0,0,32,9,2,3,10,4,7,1
37649,30,40,0,0,0,32,10,2,3,9,4,8,1
37650,29,50,11,0,0,32,0,0,5,13,4,7,1
37651,37,40,3,0,0,32,9,2,3,10,4,8,1
37652,28,40,14,0,0,32,10,5,5,9,1,8,0
37653,44,33,6,0,0,32,10,5,2,9,4,8,0
37654,45,40,5,0,0,30,5,2,3,14,4,0,1
37655,48,40,5,914,0,32,0,5,4,13,4,4,0
37656,23,20,10,0,0,32,9,3,5,10,2,8,1
37657,23,25,0,0,0,32,9,4,5,10,2,8,1
37658,37,38,14,0,0,32,6,4,2,12,2,4,1
37659,49,40,14,0,0,32,10,2,3,9,4,0,1
37660,30,85,2,0,0,32,10,2,3,9,4,7,1
37661,29,40,2,0,0,32,9,4,5,10,4,0,1
37662,35,40,5,8614,0,34,0,4,5,13,4,8,1
37663,19,35,6,0,0,32,9,4,5,10,4,8,1
37664,48,50,11,0,0,32,0,4,5,13,4,4,0
37665,52,40,8,0,0,22,10,4,2,9,4,8,0
37666,61,45,9,0,0,32,13,2,3,6,4,8,1
37667,33,45,0,0,0,32,10,3,2,9,4,8,1
37668,23,40,12,0,1573,32,10,2,3,9,4,2,1
37669,57,45,14,0,0,22,0,1,3,13,4,8,0
37670,34,20,8,0,0,32,0,4,5,13,4,8,1
37671,46,40,3,0,0,32,10,2,3,9,4,8,1
37672,32,40,3,2407,0,32,10,2,3,9,4,8,1
37673,29,40,1,0,0,32,10,3,5,9,4,8,1
37674,55,30,11,0,0,32,10,1,3,9,4,8,0
37675,39,40,9,0,0,32,9,3,5,10,4,8,1
37676,36,25,10,0,0,32,9,5,0,10,4,5,0
37677,25,40,11,0,0,32,9,2,3,10,4,8,1
37678,68,12,6,0,0,30,2,4,4,3,4,8,1
37679,38,50,13,6849,0,32,10,4,5,9,4,6,1
37680,19,20,8,0,0,32,10,3,5,9,4,7,1
37681,64,10,14,0,0,32,7,2,3,4,4,0,1
37682,41,40,2,0,0,32,10,4,5,9,4,7,1
37683,22,30,6,0,0,32,9,4,5,10,4,8,0
37684,37,30,6,0,0,32,9,2,3,10,2,8,1
37685,36,38,11,0,0,32,10,2,3,9,4,7,1
37686,31,40,13,0,0,32,9,2,3,10,4,8,1
37687,53,40,9,0,0,32,7,2,3,4,4,7,1
37688,21,40,3,0,0,20,10,4,5,9,4,8,1
37689,67,40,11,0,0,32,0,2,3,13,4,8,1
37690,42,40,11,0,0,32,0,5,2,13,4,8,0
37691,34,38,10,0,0,32,9,4,2,10,4,4,0
37692,26,40,3,0,0,32,10,5,5,9,2,8,0
37693,42,50,11,0,1902,32,0,2,3,13,4,8,1
37694,61,54,2,0,0,32,7,2,3,4,4,8,1
37695,30,60,11,0,1977,32,0,2,3,13,4,8,1
37696,39,40,8,0,0,36,9,1,3,10,3,8,0
37697,27,80,0,0,0,32,10,2,3,9,2,8,1
37698,40,25,8,0,0,32,10,3,2,9,4,8,0
37699,20,15,10,0,0,32,9,3,5,10,4,8,0
37700,43,12,0,5013,0,32,5,2,3,14,4,6,1
37701,17,12,8,0,0,32,13,3,5,6,4,8,0
37702,18,25,6,0,0,32,10,3,5,9,4,4,1
37703,41,50,11,0,1887,32,0,2,3,13,4,8,1
37704,55,10,3,0,0,32,7,2,3,4,4,8,1
37705,50,40,3,0,0,32,6,4,2,12,4,8,1
37706,45,40,9,0,0,32,9,2,3,10,4,8,1
37707,23,40,10,0,0,32,9,4,2,10,2,8,1
37708,39,30,3,0,0,32,10,2,3,9,4,8,1
37709,46,45,9,0,0,32,9,4,5,10,4,8,0
37710,24,40,6,0,0,32,10,3,5,9,2,8,0
37711,26,40,11,7688,0,32,9,2,3,10,4,8,1
37712,25,35,8,0,0,32,9,3,5,10,4,5,0
37713,34,40,3,0,1672,32,10,2,3,9,4,8,1
37714,36,40,3,0,0,32,10,3,5,9,2,8,1
37715,41,40,3,3103,0,32,0,2,3,13,4,8,1
37716,18,12,6,0,0,32,13,3,5,6,4,8,0
37717,55,40,14,0,0,32,10,2,3,9,4,4,1
37718,42,50,8,0,0,32,10,2,3,9,4,8,1
37719,36,85,9,0,0,32,10,2,3,9,4,8,1
37720,25,40,6,0,0,32,10,3,5,9,4,8,0
37721,31,60,5,0,0,32,12,2,3,15,4,7,1
37722,77,20,12,0,0,32,2,2,3,3,4,2,1
37723,64,50,5,8614,0,32,8,4,1,16,2,4,1
37724,45,52,11,0,0,34,7,2,3,4,4,5,1
37725,44,60,3,0,0,3,10,4,2,9,4,5,1
37726,19,20,8,0,0,32,10,4,5,9,4,8,0
37727,21,40,10,0,0,32,9,3,5,10,4,8,1
37728,52,32,5,0,0,32,5,4,5,14,4,0,1
37729,33,40,8,0,0,32,10,5,2,9,4,8,0
37730,53,40,3,0,0,32,10,4,5,9,4,8,1
37731,46,40,5,0,0,32,9,2,3,10,4,8,1
37732,21,30,10,0,0,32,9,3,5,10,4,4,0
37733,43,40,0,0,0,26,10,3,5,9,4,8,1
37734,38,40,1,0,0,32,9,2,3,10,4,8,1
37735,50,84,11,0,0,32,9,2,3,10,4,8,1
37736,33,75,5,15024,0,32,0,2,3,13,4,8,1
37737,53,45,3,0,0,30,2,2,3,3,4,8,1
37738,55,25,5,0,0,32,5,2,3,14,4,8,1
37739,54,50,5,0,0,32,5,4,2,14,4,7,1
37740,19,20,8,0,0,34,15,3,5,7,4,8,1
37741,26,40,5,0,0,32,0,4,5,13,4,0,0
37742,30,40,9,0,0,32,9,2,3,10,4,7,1
37743,54,51,8,0,0,32,2,2,3,3,4,8,1
37744,33,80,3,0,0,32,9,4,5,10,4,8,1
37745,35,40,10,0,0,32,9,4,4,10,2,8,1
37746,33,80,8,7298,0,32,0,2,3,13,4,7,1
37747,30,40,5,0,0,32,0,2,3,13,4,6,1
37748,22,40,6,0,0,32,10,4,5,9,2,8,0
37749,46,40,6,0,0,32,0,4,5,13,4,8,1
37750,21,40,6,0,0,32,9,4,5,10,4,8,1
37751,31,40,13,0,0,32,10,0,3,9,2,8,1
37752,39,40,10,0,0,32,10,1,3,9,4,8,0
37753,51,50,8,15024,0,32,5,2,3,14,4,8,1
37754,64,40,9,0,0,19,3,2,3,2,4,8,1
37755,18,40,10,0,0,32,11,3,5,8,4,8,1
37756,85,40,11,0,0,32,0,4,1,13,4,5,1
37757,44,5,11,0,0,32,0,4,5,13,4,8,0
37758,50,52,11,0,0,32,10,1,3,9,4,8,0
37759,19,20,6,0,0,32,9,3,5,10,4,8,0
37760,19,42,9,0,0,32,10,3,5,9,4,8,1
37761,47,40,3,0,0,32,9,2,3,10,4,8,1
37762,48,40,0,0,0,24,3,2,3,2,4,8,1
37763,20,30,13,0,0,32,9,3,5,10,4,8,1
37764,41,40,10,0,0,32,9,5,2,10,4,8,0
37765,39,40,5,4650,0,32,10,4,2,9,4,8,0
37766,28,60,11,0,0,32,0,3,5,13,4,5,1
37767,32,40,3,0,1887,27,6,2,3,12,4,8,1
37768,34,35,10,0,0,32,6,3,2,12,4,8,0
37769,30,40,5,0,0,26,0,3,5,13,4,8,0
37770,33,40,11,0,0,32,0,4,5,13,4,8,0
37771,27,25,10,0,0,32,6,1,3,12,2,8,0
37772,35,42,11,0,0,32,0,4,4,13,4,4,1
37773,24,40,9,0,0,2,10,4,3,9,4,8,0
37774,34,48,10,0,0,32,10,4,4,9,4,8,1
37775,29,40,3,0,0,32,13,2,3,6,4,8,1
37776,48,54,3,0,0,32,5,2,3,14,4,8,1
37777,33,65,8,0,0,32,9,4,5,10,4,7,1
37778,59,40,9,0,0,32,10,2,3,9,2,8,1
37779,63,40,13,0,0,32,13,2,3,6,4,8,1
37780,28,25,5,0,0,32,9,4,5,10,4,8,1
37781,39,55,8,7298,0,32,0,2,3,13,4,8,1
37782,40,60,2,0,0,32,1,2,3,11,4,7,1
37783,44,60,8,27828,0,32,0,4,2,13,4,7,0
37784,20,40,14,0,0,19,10,3,5,9,4,8,1
37785,23,40,6,0,0,32,10,5,5,9,2,8,0
37786,29,40,5,0,0,32,1,2,3,11,4,8,1
37787,23,35,12,0,0,32,9,3,5,10,4,2,0
37788,45,50,10,0,0,32,10,4,2,9,4,8,0
37789,54,40,11,0,0,32,0,4,2,13,4,6,1
37790,39,40,3,2174,0,32,10,3,2,9,4,8,1
37791,22,30,6,0,0,32,1,3,5,11,4,8,1
37792,32,45,8,0,0,32,0,2,3,13,4,8,1
37793,43,55,5,0,0,32,0,2,3,13,4,0,1
