年龄,工作天数,职业类型,投资收入,投资损失,省份,教育,家庭角色,婚姻状况,教育时间,民族,工作情况,性别,Y
39,40,管理文书,0,0,省份17,大学生,丈夫,已婚平民配偶,13,民族B,个体,男,0.44873816019511925
36,35,管理文书,0,0,省份8,大学未毕业,未婚,离婚,10,民族D,地方政府,女,0.959056567235064
66,99,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.04899473574290225
54,60,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0.5706865608686196
17,45,手工艺维修,0,0,省份8,初中一、二年级,离家,未婚,4,民族D,个体,男,0.997267657466113
22,40,销售,0,0,省份8,大学未毕业,未婚,未婚,10,民族D,个体,男,0.9716804933656287
29,40,其他职业,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,地方政府,男,0.7547510115842088
41,70,销售,0,0,省份15,初三,妻子,已婚平民配偶,5,民族D,有限责任公司,女,0.9269556940457664
35,37,销售,0,0,省份8,大学生,离家,离婚,13,民族D,非有限责任公司,男,0.9376663038920836
31,40,其他职业,0,0,省份22,高中生,未婚,未婚,9,民族D,个体,女,0.9718128633235176
29,40,管理文书,0,0,省份8,大学未毕业,孩子,未婚,10,民族A,个体,男,0.9494722413234522
79,15,销售,0,0,省份8,初中一、二年级,丈夫,已婚平民配偶,4,民族D,个体,男,0.9331704568901873
53,60,其他职业,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,非有限责任公司,男,0.4818134786324787
57,40,机械操作,0,0,省份8,高中生,离家,离婚,9,民族D,个体,女,0.9632628196415733
48,40,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,非有限责任公司,男,0.46849328025443515
43,60,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0.6639365829047503
29,40,管理文书,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,个体,男,0.6614941470568996
54,40,销售,0,1848,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6377297246359634
28,40,运输,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0.9549699415123779
29,8,未知,0,0,省份8,大学未毕业,未婚,离婚,10,民族D,未知,女,0.9885393613134605
38,50,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,非有限责任公司,男,0.3952352463244696
52,40,执行主管,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,有限责任公司,男,0.6794061276790551
17,35,销售,0,0,省份8,高二,孩子,未婚,7,民族D,个体,女,0.9860510971764281
38,48,保安,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6730304229726682
42,33,技术支持,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0.9664536904456223
45,38,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.4079168763274096
45,40,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,省政府,男,0.4590161095768154
38,40,技术支持,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.6489411432779848
46,50,农业捕捞,0,0,省份8,高中生,离家,离婚,9,民族D,个体,男,0.9680238295069991
58,72,农业捕捞,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0.48154806677489315
27,40,未知,0,0,省份8,高中生,未婚,分居,9,民族A,未知,女,0.9562336924192559
47,40,执行主管,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,0.31447439243345376
28,40,机械操作,0,0,省份8,高中生,离家,未婚,9,民族D,个体,女,0.9794945556789928
17,30,未知,0,0,省份8,高一,孩子,未婚,6,民族D,未知,男,0.9934312480787675
55,40,手工艺维修,0,0,省份8,高中生,离家,离婚,9,民族D,个体,男,0.9645648685812894
36,40,其他职业,0,0,省份8,大学未毕业,未婚,离婚,10,民族D,个体,女,0.9470906886718311
47,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7233058627291722
58,30,未知,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族A,未知,男,0.7877420171551466
21,48,未知,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,未知,男,0.9568756584927314
17,20,管理文书,594,0,省份8,高三,孩子,未婚,8,民族D,个体,女,0.9872212108452183
21,40,劳工保洁,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0.9552083737164326
35,40,手工艺维修,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,个体,男,0.5657429127230094
20,40,劳工保洁,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0.9691985181955306
46,40,农业捕捞,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.3930692887554903
28,23,执行主管,0,0,省份8,准职业学位,离家,未婚,11,民族D,个体,女,0.9750250799353715
38,50,技术支持,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,个体,男,0.49343115166799867
22,40,管理文书,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,中央部委,女,0.9570528151909427
62,40,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族A,个体,男,0.6081463633001896
22,35,专业技术,0,0,省份8,高中生,孩子,未婚,9,民族D,省政府,男,0.9793204508012749
24,50,技术支持,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.4203275722979838
28,40,机械操作,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,个体,男,0.6613063789376901
55,50,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.5664049227367112
39,40,管理文书,0,0,省份8,大学未毕业,离家,离婚,10,民族D,个体,女,0.9651231258172774
41,30,其他职业,0,0,省份19,大学生,丈夫,已婚平民配偶,13,民族B,个体,男,0.5234415033671059
44,40,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.3938696655153333
37,45,其他职业,0,0,省份8,高三,妻子,已婚平民配偶,8,民族D,个体,女,0.87786658385376
34,40,其他职业,0,0,省份8,准职业学位,孩子,未婚,11,民族D,个体,男,0.8751678688806006
59,37,专业技术,4650,0,省份8,大学生,离家,丧偶,13,民族D,个体,女,0.6760985731434742
35,40,销售,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,个体,男,0.5671842518485782
23,36,销售,0,0,省份1,大学未毕业,孩子,未婚,10,民族D,个体,男,0.9410106785446848
56,40,执行主管,0,1672,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,有限责任公司,男,0.5993687820722049
24,40,管理文书,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0.9348998667932799
42,40,机械操作,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,个体,男,0.5665666728397138
63,30,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7010099449409273
69,40,未知,0,0,省份8,高中生,离家,离婚,9,民族D,未知,女,0.9566070063875369
64,60,农业捕捞,0,0,省份8,初中一、二年级,丈夫,已婚平民配偶,4,民族D,非有限责任公司,男,0.8826893758298038
36,40,专业技术,0,0,省份8,大学生,孩子,离婚,13,民族D,个体,女,0.8039680930590105
48,45,专业技术,15024,0,省份33,博士,丈夫,已婚平民配偶,16,民族D,地方政府,男,0.002218142516116517
49,50,农业捕捞,0,0,省份8,初中一、二年级,丈夫,已婚平民配偶,4,民族D,非有限责任公司,男,0.9097515275428661
51,43,专业技术,0,0,省份8,高中生,离家,离婚,9,民族D,个体,女,0.9596732213381246
32,40,手工艺维修,0,0,省份8,高中生,离家,离婚,9,民族D,个体,男,0.983801450676455
22,20,其他职业,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,女,0.9889779065974028
18,24,其他职业,0,0,省份8,高二,孩子,未婚,7,民族D,个体,男,0.9901534490755732
25,20,管理文书,0,0,省份26,大学生,离家,未婚,13,民族B,地方政府,男,0.9708646260059325
29,40,其他职业,0,0,省份8,大学未毕业,未婚,未婚,10,民族D,中央部委,女,0.9577697405807081
45,20,管理文书,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族A,省政府,男,0.8450990971457586
50,45,销售,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.5177643655726751
49,40,机械操作,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族A,地方政府,男,0.7120619371590513
55,15,其他职业,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7835719604100776
43,35,机械操作,0,0,省份31,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7839995425165891
37,40,手工艺维修,0,0,省份31,小学5、6年级,丈夫,已婚平民配偶,3,民族A,个体,男,0.9694355244811136
39,40,手工艺维修,0,0,省份8,初三,丈夫,已婚平民配偶,5,民族D,个体,男,0.9132320248741437
22,40,手工艺维修,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0.9569906180762155
48,50,运输,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,非有限责任公司,男,0.6525270941374022
27,40,机械操作,0,0,省份8,高中生,离家,未婚,9,民族D,个体,男,0.980297998716694
51,48,机械操作,0,0,省份8,高二,丈夫,已婚平民配偶,7,民族D,个体,男,0.7360347176341998
34,60,运输,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,男,0.9369157993436001
37,50,销售,0,0,省份8,研究生,丈夫,已婚平民配偶,14,民族D,个体,男,0.25602937075241006
24,40,劳工保洁,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0.9721830222179976
63,30,销售,3674,0,省份8,高中生,离家,离婚,9,民族D,个体,女,0.9723881247491015
36,60,手工艺维修,0,1887,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.592909403913811
27,35,专业技术,0,0,省份8,大学生,离家,未婚,13,民族D,地方政府,女,0.9384771165934236
67,6,未知,0,0,省份8,初中一、二年级,离家,丧偶,4,民族D,未知,女,0.990167396971268
29,65,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族C,个体,男,0.6697531491210874
25,40,运输,0,0,省份8,大学未毕业,离家,未婚,10,民族A,个体,男,0.9778752562163507
33,42,机械操作,0,0,省份8,大学专科,离家,离婚,12,民族D,个体,女,0.9285539229458917
26,40,专业技术,0,0,省份8,大学生,孩子,未婚,13,民族B,个体,女,0.8534450290975013
20,20,劳工保洁,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,男,0.9755318863585001
18,49,销售,0,0,省份8,高二,孩子,未婚,7,民族D,个体,女,0.9791405432584006
28,45,手工艺维修,0,0,省份8,高二,丈夫,已婚平民配偶,7,民族D,个体,男,0.8712854014986107
75,16,运输,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.6264715454474596
40,45,销售,7298,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.1716754871956353
24,50,农业捕捞,0,0,省份8,初中一、二年级,其他关系,未婚,4,民族D,非有限责任公司,男,0.9810311354201589
36,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7233058627291722
38,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7233058627291722
47,23,保安,0,0,省份8,大学未毕业,未婚,离婚,10,民族D,个体,女,0.9671103203849005
48,35,其他职业,0,0,省份8,高中生,离家,离婚,9,民族D,个体,女,0.9782570724923328
38,25,其他职业,0,0,省份8,大学专科,孩子,未婚,12,民族D,个体,女,0.8804957002544256
24,36,手工艺维修,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,个体,女,0.9082823317236438
48,44,管理文书,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,女,0.9578890998185211
60,40,其他职业,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.5516289581969939
19,40,手工艺维修,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0.9692485381816887
39,40,管理文书,0,0,省份8,大学专科,妻子,已婚平民配偶,12,民族D,非有限责任公司,女,0.7386649991530035
32,40,手工艺维修,2829,0,省份31,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.8235824859662825
58,60,农业捕捞,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0.5688368017599914
23,20,其他职业,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.8312759435404022
26,40,机械操作,0,0,省份17,大学未毕业,离家,未婚,10,民族B,个体,男,0.9777057300319956
20,30,管理文书,0,0,省份8,高中生,离家,未婚,9,民族D,个体,女,0.9896555420583053
44,40,保安,0,0,省份2,准职业学位,孩子,离婚,11,民族D,地方政府,女,0.8980981451268417
31,40,其他职业,0,0,省份8,高二,离家,离婚,7,民族D,个体,女,0.9914897436068479
27,35,管理文书,0,0,省份8,大学生,未婚,未婚,13,民族D,个体,女,0.8996506010789315
42,40,销售,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.3950712981233313
21,19,管理文书,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,个体,女,0.960663582546726
26,40,机械操作,0,0,省份8,高中生,未婚,未婚,9,民族A,个体,女,0.975088407877816
32,40,技术支持,0,0,省份8,大学生,妻子,已婚平民配偶,13,民族D,个体,女,0.6866925059295717
63,40,手工艺维修,0,1902,省份8,高二,丈夫,已婚平民配偶,7,民族D,个体,男,0.7783490796282988
53,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6363726984131305
50,40,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,地方政府,男,0.6635190240043486
23,16,劳工保洁,0,0,省份8,高中生,孩子,未婚,9,民族A,个体,女,0.980863368730681
28,40,执行主管,0,0,省份8,准职业学位,孩子,未婚,11,民族A,个体,女,0.9269686754406814
21,40,未知,594,0,省份8,大学专科,孩子,未婚,12,民族D,未知,女,0.9306259608309588
45,70,执行主管,0,0,省份8,研究生,离家,离婚,14,民族D,中央部委,女,0.7474361377951503
55,99,农业捕捞,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,非有限责任公司,男,0.22940341936597097
31,40,技术支持,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.7341249264622813
84,40,家政服务,0,0,省份24,高中生,离家,丧偶,9,民族D,个体,女,0.8543361740020201
45,48,销售,14344,0,省份8,准职业学位,离家,未婚,11,民族D,个体,女,0.09521988400209358
34,40,劳工保洁,0,0,省份22,高二,丈夫,已婚平民配偶,7,民族D,个体,男,0.8537583861069865
44,40,专业技术,0,0,省份35,高中生,妻子,已婚平民配偶,9,民族D,非有限责任公司,女,0.9074841836679288
51,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6363726984131305
40,45,其他职业,0,0,省份8,大学未毕业,离家,离婚,10,民族D,个体,男,0.961082231607318
36,40,执行主管,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,地方政府,男,0.6743398876181763
41,40,机械操作,0,0,省份22,小学3年级,丈夫,已婚平民配偶,2,民族D,个体,男,0.9709839225816153
39,50,农业捕捞,0,0,省份22,小学5、6年级,丈夫,已婚平民配偶,3,民族D,非有限责任公司,男,0.9596433933794285
38,50,机械操作,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6619097666071473
50,40,销售,3674,0,省份8,高二,离家,未婚,7,民族A,省政府,女,0.9860413678511017
49,40,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6375359975371029
37,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,有限责任公司,男,0.7597793236641984
60,40,运输,0,0,省份8,高一,丈夫,已婚平民配偶,6,民族D,个体,男,0.8333156017319601
26,40,运输,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0.9549699415123779
29,40,管理文书,0,0,省份8,大学未毕业,其他关系,未婚,10,民族A,个体,女,0.8847426814743524
32,40,销售,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.4938053617050914
24,55,销售,0,0,省份8,准职业学位,离家,未婚,11,民族D,个体,男,0.9412849613485937
37,36,机械操作,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族A,个体,男,0.7874020938431718
23,35,管理文书,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,女,0.9592599109595146
44,60,农业捕捞,0,0,省份8,大学专科,丈夫,已婚平民配偶,12,民族D,个体,男,0.3382429362912657
61,20,未知,0,0,省份8,初中一、二年级,离家,离婚,4,民族D,未知,男,0.9971599912039337
42,35,管理文书,0,0,省份3,大学专科,妻子,已婚平民配偶,12,民族D,地方政府,女,0.7222976462046717
42,40,手工艺维修,3325,0,省份8,大学未毕业,离家,离婚,10,民族D,个体,男,0.9663342780921141
33,40,未知,0,0,省份37,准职业学位,离家,离婚,11,民族D,未知,女,0.9684594230018505
74,55,销售,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0.5076132019782189
30,40,技术支持,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7963864767181527
49,40,其他职业,0,0,省份8,高中生,离家,未婚,9,民族D,个体,女,0.955052503290578
61,15,未知,4386,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,未知,男,0.5322402232882657
29,40,专业技术,0,0,省份8,大学未毕业,其他关系,未婚,10,民族D,个体,女,0.8581474680636749
19,20,管理文书,0,0,省份8,大学未毕业,离家,离婚,10,民族D,个体,女,0.9910567646590767
45,40,运输,0,0,省份8,高中生,离家,未婚,9,民族D,个体,男,0.9709017920197179
19,20,管理文书,0,0,省份8,大学未毕业,其他关系,已婚平民配偶,10,民族D,个体,女,0.9161221254170383
24,50,专业技术,0,0,省份8,大学生,离家,未婚,13,民族D,个体,女,0.897691501318772
37,45,销售,0,0,省份8,大学生,离家,未婚,13,民族D,个体,男,0.8775386859265599
27,40,机械操作,0,0,省份31,高一,离家,未婚,6,民族D,个体,男,0.994120503690832
60,40,保安,0,0,省份8,大学未毕业,离家,丧偶,10,民族A,个体,女,0.8723285745489411
20,40,机械操作,0,0,省份8,准职业学位,未婚,未婚,11,民族D,个体,女,0.9586701679864066
28,50,手工艺维修,0,0,省份31,初三,离家,未婚,5,民族D,个体,男,0.9944189684735285
31,90,专业技术,0,0,省份8,博士,妻子,已婚平民配偶,16,民族D,个体,女,0.150619151924969
49,40,执行主管,15024,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,中央部委,男,0.003747365941319636
26,40,运输,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0.9723638411560686
35,24,劳工保洁,0,0,省份8,大学专科,未婚,离婚,12,民族D,个体,女,0.9345540759025543
27,40,其他职业,0,0,省份8,高中生,离家,未婚,9,民族D,个体,女,0.9793424460290485
59,48,手工艺维修,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族A,个体,男,0.30173217717808
42,40,手工艺维修,0,0,省份8,大学未毕业,孩子,离婚,10,民族D,个体,男,0.924321511942169
41,40,运输,0,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,个体,女,0.8556503823307111
19,40,机械操作,0,0,省份8,高中生,孩子,未婚,9,民族A,个体,女,0.9744497939248206
48,40,劳工保洁,2176,0,省份8,大学未毕业,孩子,离婚,10,民族D,个体,男,0.9242041288862562
22,20,管理文书,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,男,0.9827015634303099
62,40,机械操作,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6371484093383073
32,40,专业技术,0,0,省份8,大学专科,丈夫,已婚平民配偶,12,民族D,个体,男,0.5772977839945965
32,60,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6861758233122297
63,35,执行主管,0,0,省份8,大学未毕业,离家,丧偶,10,民族D,非有限责任公司,男,0.8994740431774871
22,40,保安,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,地方政府,男,0.8212060503001796
34,40,机械操作,0,0,省份8,高中生,其他关系,未婚,9,民族D,个体,男,0.857776595332939
41,40,专业技术,0,0,省份8,大学生,离家,未婚,13,民族D,中央部委,男,0.8949119019603122
40,40,手工艺维修,0,0,省份13,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7310096743471375
28,35,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.8188258081959784
51,20,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7585174469360302
35,40,手工艺维修,0,0,省份8,高中生,离家,离婚,9,民族D,个体,男,0.975995997002059
28,40,技术支持,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,女,0.9711525273073831
49,45,销售,0,0,省份8,大学专科,丈夫,已婚平民配偶,12,民族D,个体,男,0.34857041090258767
51,40,手工艺维修,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6363726984131305
40,20,销售,0,0,省份8,大学未毕业,离家,离婚,10,民族D,个体,女,0.9802957933305462
22,40,技术支持,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0.9553516462395238
50,40,手工艺维修,2885,0,省份8,初三,丈夫,已婚平民配偶,5,民族D,个体,男,0.8757176629977848
26,40,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,地方政府,男,0.519443286964236
24,40,未知,0,0,省份22,高中生,妻子,已婚平民配偶,9,民族D,未知,女,0.925239470811028
38,48,机械操作,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6748728096675104
65,25,未知,0,0,省份8,初中一、二年级,丈夫,已婚平民配偶,4,民族D,未知,男,0.9288589747798293
39,40,其他职业,5013,0,省份8,高中生,妻子,已婚平民配偶,9,民族D,个体,女,0.3488817200237442
29,40,机械操作,0,0,省份8,高中生,离家,离婚,9,民族A,个体,男,0.9871049980397568
28,55,执行主管,0,0,省份8,大学生,离家,未婚,13,民族D,中央部委,男,0.8919882621581068
18,20,其他职业,0,0,省份8,初中一、二年级,孩子,未婚,4,民族A,个体,男,0.9975284287307473
25,40,保安,0,0,省份8,高中生,孩子,分居,9,民族A,个体,男,0.9213976242490918
54,40,执行主管,15024,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,有限责任公司,男,0.004361764713808003
21,20,手工艺维修,0,0,省份8,高中生,离家,离婚,9,民族D,个体,男,0.9938959531991389
40,40,专业技术,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,省政府,男,0.4573509642858786
40,50,专业技术,0,0,省份8,准职业学位,离家,未婚,11,民族D,个体,女,0.9217947382914229
26,55,专业技术,0,0,省份8,大学生,妻子,已婚平民配偶,13,民族D,地方政府,女,0.611304909768358
37,45,手工艺维修,0,0,省份8,准职业学位,离家,未婚,11,民族D,个体,男,0.934616921454917
36,60,执行主管,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,女,0.9261803865808584
22,40,管理文书,0,0,省份31,大学未毕业,离家,未婚,10,民族B,个体,男,0.9865031613611294
28,45,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,个体,男,0.45610358917227556
39,40,其他职业,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7224660761186457
50,40,管理文书,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,省政府,男,0.6183167285003319
27,50,执行主管,0,0,省份8,高中生,离家,未婚,9,民族D,个体,女,0.9726517649642932
50,40,手工艺维修,0,0,省份8,大学未毕业,离家,离婚,10,民族D,个体,男,0.9505352579138131
17,35,未知,0,0,省份8,高一,孩子,未婚,6,民族D,未知,男,0.992404784802721
34,40,手工艺维修,0,0,省份22,小学3年级,丈夫,已婚平民配偶,2,民族D,个体,男,0.9708892841037607
41,55,销售,0,0,省份8,准职业学位,丈夫,已婚平民配偶,11,民族D,非有限责任公司,男,0.5340889782792761
27,40,管理文书,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,个体,女,0.9348998667932799
50,40,管理文书,0,0,省份8,高一,未婚,离婚,6,民族D,个体,女,0.9798613111198852
26,40,销售,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.7349423775910013
38,50,专业技术,0,0,省份8,博士,丈夫,已婚平民配偶,16,民族D,非有限责任公司,男,0.1869451870211004
24,20,专业技术,0,0,省份8,大学生,其他关系,已婚平民配偶,13,民族D,非有限责任公司,女,0.775514968008727
53,40,技术支持,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.5530801362904879
22,40,未知,0,0,省份8,大学未毕业,离家,未婚,10,民族D,未知,男,0.9850504981624484
18,10,未知,0,0,省份8,高二,孩子,未婚,7,民族D,从未工作,女,0.9937089466048541
32,40,销售,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,非有限责任公司,男,0.8419666043119768
30,40,管理文书,0,0,省份8,大学未毕业,未婚,离婚,10,民族A,个体,女,0.9713224772626854
27,40,销售,0,1980,省份8,高一,其他关系,未婚,6,民族D,个体,男,0.9625056294844828
35,40,劳工保洁,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.7229701364201679
25,25,其他职业,0,0,省份22,高中生,妻子,已婚平民配偶,9,民族D,个体,女,0.9381431423340593
25,55,运输,0,0,省份8,准职业学位,未婚,未婚,11,民族D,有限责任公司,男,0.9266973549346917
20,35,机械操作,0,0,省份8,大学未毕业,其他关系,未婚,10,民族A,个体,女,0.9298758712655495
44,45,销售,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,个体,男,0.6159402718548825
50,40,手工艺维修,0,0,省份8,高二,未婚,未婚,7,民族D,地方政府,男,0.9702512672777613
36,38,机械操作,0,0,省份8,高中生,未婚,离婚,9,民族D,个体,女,0.9643965848211868
55,45,手工艺维修,0,0,省份8,大学未毕业,丈夫,已婚平民配偶,10,民族D,省政府,男,0.582243277582486
25,40,执行主管,0,0,省份8,大学生,离家,未婚,13,民族D,个体,男,0.9249640940778814
17,40,劳工保洁,0,0,省份8,高二,孩子,未婚,7,民族D,个体,男,0.9844086235664177
30,40,其他职业,0,0,省份8,大学生,离家,未婚,13,民族D,个体,女,0.9217213034098881
21,35,机械操作,0,0,省份8,高中生,孩子,未婚,9,民族D,个体,女,0.9723307828869888
30,35,保安,0,0,省份8,高二,离家,未婚,7,民族D,个体,女,0.9909921190673543
27,40,手工艺维修,0,1980,省份17,大学未毕业,孩子,未婚,10,民族B,个体,男,0.9489747536983384
36,35,销售,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,女,0.9632302582004828
47,48,运输,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6752406409546222
43,40,手工艺维修,0,0,省份8,大学未毕业,离家,未婚,10,民族D,个体,男,0.9590782075724191
22,35,未知,0,0,省份8,高中生,未婚,未婚,9,民族A,未知,女,0.9883704703291175
31,40,技术支持,0,0,省份8,高中生,离家,分居,9,民族D,个体,女,0.9549458821229052
26,60,机械操作,0,0,省份8,高中生,丈夫,已婚平民配偶,9,民族D,个体,男,0.6858146146189246
67,20,执行主管,0,0,省份8,大学生,丈夫,已婚平民配偶,13,民族D,地方政府,男,0.369500543563566
30,8,手工艺维修,0,0,省份8,大学未毕业,孩子,未婚,10,民族D,非有限责任公司,男,0.9809574563888677
23,40,手工艺维修,0,0,省份17,高中生,孩子,未婚,9,民族B,个体,男,0.9634299394996968
28,40,运输,0,0,省份38,准职业学位,孩子,未婚,11,民族A,个体,男,0.9436941900521855
